entityRef,entityRefName,entityID
http://www.reactome.org/biopax/95/48887#ProteinReference1207,FAAH2,Q6GMR7
http://www.reactome.org/biopax/95/48887#ProteinReference10548,UniProt:Q96JY0 MAEL,Q96JY0
http://www.reactome.org/biopax/95/48887#ProteinReference10548,MAEL,Q96JY0
http://www.reactome.org/biopax/95/48887#ProteinReference4562,USP3,Q9Y6I4
http://www.reactome.org/biopax/95/48887#ProteinReference4562,UniProt:Q9Y6I4 USP3,Q9Y6I4
http://www.reactome.org/biopax/95/48887#ProteinReference5446,HAKAI,Q75N03
http://www.reactome.org/biopax/95/48887#ProteinReference5446,UniProt:Q75N03 CBLL1,Q75N03
http://www.reactome.org/biopax/95/48887#ProteinReference5446,RNF188,Q75N03
http://www.reactome.org/biopax/95/48887#ProteinReference5446,CBLL1,Q75N03
http://www.reactome.org/biopax/95/48887#ProteinReference7478,UniProt:O15085 ARHGEF11,O15085
http://www.reactome.org/biopax/95/48887#ProteinReference7478,KIAA0380,O15085
http://www.reactome.org/biopax/95/48887#ProteinReference7478,ARHGEF11,O15085
http://www.reactome.org/biopax/95/48887#ProteinReference10565,BAZ2A,Q9UIF9
http://www.reactome.org/biopax/95/48887#ProteinReference10565,UniProt:Q9UIF9 BAZ2A,Q9UIF9
http://www.reactome.org/biopax/95/48887#ProteinReference10565,TIP5,Q9UIF9
http://www.reactome.org/biopax/95/48887#ProteinReference10565,KIAA0314,Q9UIF9
http://www.reactome.org/biopax/95/48887#ProteinReference10844,C6orf159,Q5TAB7
http://www.reactome.org/biopax/95/48887#ProteinReference10844,UniProt:Q5TAB7 RIPPLY2,Q5TAB7
http://www.reactome.org/biopax/95/48887#ProteinReference10844,RIPPLY2,Q5TAB7
http://www.reactome.org/biopax/95/48887#ProteinReference10349,CTGF,P29279
http://www.reactome.org/biopax/95/48887#ProteinReference10349,IGFBP8,P29279
http://www.reactome.org/biopax/95/48887#ProteinReference10349,CCN2,P29279
http://www.reactome.org/biopax/95/48887#ProteinReference10349,UniProt:P29279 CCN2,P29279
http://www.reactome.org/biopax/95/48887#ProteinReference10349,HCS24,P29279
http://www.reactome.org/biopax/95/48887#ProteinReference9029,TIP48,Q9Y230
http://www.reactome.org/biopax/95/48887#ProteinReference9029,TIP49B,Q9Y230
http://www.reactome.org/biopax/95/48887#ProteinReference9029,INO80J,Q9Y230
http://www.reactome.org/biopax/95/48887#ProteinReference9029,UniProt:Q9Y230 RUVBL2,Q9Y230
http://www.reactome.org/biopax/95/48887#ProteinReference9029,RUVBL2,Q9Y230
http://www.reactome.org/biopax/95/48887#ProteinReference9029,CGI-46,Q9Y230
http://www.reactome.org/biopax/95/48887#ProteinReference8951,IGHG1,P01857
http://www.reactome.org/biopax/95/48887#ProteinReference8951,UniProt:P01857 IGHG1,P01857
http://www.reactome.org/biopax/95/48887#ProteinReference6069,HSPC248,Q53FT3
http://www.reactome.org/biopax/95/48887#ProteinReference6069,HIKESHI,Q53FT3
http://www.reactome.org/biopax/95/48887#ProteinReference6069,HSPC138,Q53FT3
http://www.reactome.org/biopax/95/48887#ProteinReference6069,HSPC179,Q53FT3
http://www.reactome.org/biopax/95/48887#ProteinReference6069,UniProt:Q53FT3 HIKESHI,Q53FT3
http://www.reactome.org/biopax/95/48887#ProteinReference6069,C11orf73,Q53FT3
http://www.reactome.org/biopax/95/48887#ProteinReference10276,ZNF669,Q96BR6
http://www.reactome.org/biopax/95/48887#ProteinReference10276,UniProt:Q96BR6 ZNF669,Q96BR6
http://www.reactome.org/biopax/95/48887#ProteinReference7572,TCF1,P36402
http://www.reactome.org/biopax/95/48887#ProteinReference7572,TCF7,P36402
http://www.reactome.org/biopax/95/48887#ProteinReference7572,UniProt:P36402 TCF7,P36402
http://www.reactome.org/biopax/95/48887#ProteinReference2894,SMN,P63162
http://www.reactome.org/biopax/95/48887#ProteinReference2894,HCERN3,P63162
http://www.reactome.org/biopax/95/48887#ProteinReference2894,UniProt:P63162 SNRPN,P63162
http://www.reactome.org/biopax/95/48887#ProteinReference2894,SNRPN,P63162
http://www.reactome.org/biopax/95/48887#ProteinReference10335,UniProt:Q9HCL3 ZFP14,Q9HCL3
http://www.reactome.org/biopax/95/48887#ProteinReference10335,ZFP14,Q9HCL3
http://www.reactome.org/biopax/95/48887#ProteinReference10335,ZNF531,Q9HCL3
http://www.reactome.org/biopax/95/48887#ProteinReference10335,KIAA1559,Q9HCL3
http://www.reactome.org/biopax/95/48887#ProteinReference10667,NHEJ1,Q9H9Q4
http://www.reactome.org/biopax/95/48887#ProteinReference10667,XLF,Q9H9Q4
http://www.reactome.org/biopax/95/48887#ProteinReference10667,UniProt:Q9H9Q4 NHEJ1,Q9H9Q4
http://www.reactome.org/biopax/95/48887#ProteinReference1749,SCOT,P55809
http://www.reactome.org/biopax/95/48887#ProteinReference1749,OXCT1,P55809
http://www.reactome.org/biopax/95/48887#ProteinReference1749,UniProt:P55809 OXCT1,P55809
http://www.reactome.org/biopax/95/48887#ProteinReference1749,OXCT,P55809
http://www.reactome.org/biopax/95/48887#ProteinReference11106,DSG4,Q86SJ6
http://www.reactome.org/biopax/95/48887#ProteinReference11106,CDHF13,Q86SJ6
http://www.reactome.org/biopax/95/48887#ProteinReference11106,UniProt:Q86SJ6 DSG4,Q86SJ6
http://www.reactome.org/biopax/95/48887#ProteinReference9655,SCAMP1,O15126
http://www.reactome.org/biopax/95/48887#ProteinReference9655,SCAMP,O15126
http://www.reactome.org/biopax/95/48887#ProteinReference9655,UniProt:O15126 SCAMP1,O15126
http://www.reactome.org/biopax/95/48887#ProteinReference10562,WCRF135,O60264
http://www.reactome.org/biopax/95/48887#ProteinReference10562,UniProt:O60264 SMARCA5,O60264
http://www.reactome.org/biopax/95/48887#ProteinReference10562,SNF2H,O60264
http://www.reactome.org/biopax/95/48887#ProteinReference10562,SMARCA5,O60264
http://www.reactome.org/biopax/95/48887#ProteinReference3219,UniProt:P78345 RPP38,P78345
http://www.reactome.org/biopax/95/48887#ProteinReference3219,RPP38,P78345
http://www.reactome.org/biopax/95/48887#ProteinReference2635,CYP4F12,Q9HCS2
http://www.reactome.org/biopax/95/48887#ProteinReference2635,UniProt:Q9HCS2 CYP4F12,Q9HCS2
http://www.reactome.org/biopax/95/48887#ProteinReference2635,UNQ568/PRO1129,Q9HCS2
http://www.reactome.org/biopax/95/48887#ProteinReference5281,GP36,Q86YL7
http://www.reactome.org/biopax/95/48887#ProteinReference5281,PSEC0025,Q86YL7
http://www.reactome.org/biopax/95/48887#ProteinReference5281,UniProt:Q86YL7 PDPN,Q86YL7
http://www.reactome.org/biopax/95/48887#ProteinReference5281,PDPN,Q86YL7
http://www.reactome.org/biopax/95/48887#ProteinReference5281,PSEC0003,Q86YL7
http://www.reactome.org/biopax/95/48887#ProteinReference8455,JW0582,P23876
http://www.reactome.org/biopax/95/48887#ProteinReference8455,b0590,P23876
http://www.reactome.org/biopax/95/48887#ProteinReference8455,UniProt:P23876 fepD,P23876
http://www.reactome.org/biopax/95/48887#ProteinReference8455,fepD,P23876
http://www.reactome.org/biopax/95/48887#ProteinReference6449,GRK2,P25098
http://www.reactome.org/biopax/95/48887#ProteinReference6449,BARK1,P25098
http://www.reactome.org/biopax/95/48887#ProteinReference6449,UniProt:P25098 GRK2,P25098
http://www.reactome.org/biopax/95/48887#ProteinReference6449,BARK,P25098
http://www.reactome.org/biopax/95/48887#ProteinReference6449,ADRBK1,P25098
http://www.reactome.org/biopax/95/48887#ProteinReference10405,UniProt:P35659 DEK,P35659
http://www.reactome.org/biopax/95/48887#ProteinReference10405,DEK,P35659
http://www.reactome.org/biopax/95/48887#ProteinReference3688,EIF3D,O15371
http://www.reactome.org/biopax/95/48887#ProteinReference3688,UniProt:O15371 EIF3D,O15371
http://www.reactome.org/biopax/95/48887#ProteinReference3688,EIF3S7,O15371
http://www.reactome.org/biopax/95/48887#ProteinReference11240,KAP22.1,Q3MIV0
http://www.reactome.org/biopax/95/48887#ProteinReference11240,UniProt:Q3MIV0 KRTAP22-1,Q3MIV0
http://www.reactome.org/biopax/95/48887#ProteinReference11240,KRTAP22-1,Q3MIV0
http://www.reactome.org/biopax/95/48887#ProteinReference5247,TM4SF14,Q8NG11
http://www.reactome.org/biopax/95/48887#ProteinReference5247,TSPAN14,Q8NG11
http://www.reactome.org/biopax/95/48887#ProteinReference5247,UniProt:Q8NG11 TSPAN14,Q8NG11
http://www.reactome.org/biopax/95/48887#ProteinReference5945,UniProt:P69891 HBG1,P69891
http://www.reactome.org/biopax/95/48887#ProteinReference5945,HBG1,P69891
http://www.reactome.org/biopax/95/48887#ProteinReference5945,PRO2979,P69891
http://www.reactome.org/biopax/95/48887#ProteinReference7124,QRFP,P83859
http://www.reactome.org/biopax/95/48887#ProteinReference7124,UniProt:P83859 QRFP,P83859
http://www.reactome.org/biopax/95/48887#ProteinReference8077,UniProt:Q99569 PKP4,Q99569
http://www.reactome.org/biopax/95/48887#ProteinReference8077,PKP4,Q99569
http://www.reactome.org/biopax/95/48887#ProteinReference5349,UniProt:O43506 ADAM20,O43506
http://www.reactome.org/biopax/95/48887#ProteinReference5349,ADAM20,O43506
http://www.reactome.org/biopax/95/48887#ProteinReference7892,MYR5,Q13459
http://www.reactome.org/biopax/95/48887#ProteinReference7892,MYO9B,Q13459
http://www.reactome.org/biopax/95/48887#ProteinReference7892,UniProt:Q13459 MYO9B,Q13459
http://www.reactome.org/biopax/95/48887#ProteinReference7262,UniProt:Q8TBJ4 PLPPR1,Q8TBJ4
http://www.reactome.org/biopax/95/48887#ProteinReference7262,PLPPR1,Q8TBJ4
http://www.reactome.org/biopax/95/48887#ProteinReference7262,PRG3,Q8TBJ4
http://www.reactome.org/biopax/95/48887#ProteinReference7262,LPPR1,Q8TBJ4
http://www.reactome.org/biopax/95/48887#ProteinReference2398,UniProt:Q63HM1 AFMID,Q63HM1
http://www.reactome.org/biopax/95/48887#ProteinReference2398,AFMID,Q63HM1
http://www.reactome.org/biopax/95/48887#ProteinReference6110,H1F1,Q02539
http://www.reactome.org/biopax/95/48887#ProteinReference6110,HIST1H1A,Q02539
http://www.reactome.org/biopax/95/48887#ProteinReference6110,UniProt:Q02539 H1-1,Q02539
http://www.reactome.org/biopax/95/48887#ProteinReference6110,H1-1,Q02539
http://www.reactome.org/biopax/95/48887#ProteinReference6309,ARA160,P82094
http://www.reactome.org/biopax/95/48887#ProteinReference6309,UniProt:P82094 TMF1,P82094
http://www.reactome.org/biopax/95/48887#ProteinReference6309,TMF1,P82094
http://www.reactome.org/biopax/95/48887#ProteinReference8181,LRRK2,Q5S007
http://www.reactome.org/biopax/95/48887#ProteinReference8181,UniProt:Q5S007 LRRK2,Q5S007
http://www.reactome.org/biopax/95/48887#ProteinReference8181,PARK8,Q5S007
http://www.reactome.org/biopax/95/48887#ProteinReference12034,OR9G9,P0C7N8
http://www.reactome.org/biopax/95/48887#ProteinReference12034,UniProt:P0C7N8 OR9G9,P0C7N8
http://www.reactome.org/biopax/95/48887#ProteinReference7120,UniProt:O15130 NPFF,O15130
http://www.reactome.org/biopax/95/48887#ProteinReference7120,NPFF,O15130
http://www.reactome.org/biopax/95/48887#ProteinReference10529,TFB2M,Q9H5Q4
http://www.reactome.org/biopax/95/48887#ProteinReference10529,UniProt:Q9H5Q4 TFB2M,Q9H5Q4
http://www.reactome.org/biopax/95/48887#ProteinReference10529,NS5ATP5,Q9H5Q4
http://www.reactome.org/biopax/95/48887#ProteinReference1809,MLX,Q9UH92
http://www.reactome.org/biopax/95/48887#ProteinReference1809,TCFL4,Q9UH92
http://www.reactome.org/biopax/95/48887#ProteinReference1809,BHLHD13,Q9UH92
http://www.reactome.org/biopax/95/48887#ProteinReference1809,UniProt:Q9UH92 MLX,Q9UH92
http://www.reactome.org/biopax/95/48887#ProteinReference9178,HECTD3,Q5T447
http://www.reactome.org/biopax/95/48887#ProteinReference9178,UniProt:Q5T447 HECTD3,Q5T447
http://www.reactome.org/biopax/95/48887#ProteinReference10085,BMZF1,O75346
http://www.reactome.org/biopax/95/48887#ProteinReference10085,ZNF411,O75346
http://www.reactome.org/biopax/95/48887#ProteinReference10085,ZNF253,O75346
http://www.reactome.org/biopax/95/48887#ProteinReference10085,UniProt:O75346 ZNF253,O75346
http://www.reactome.org/biopax/95/48887#ProteinReference489,STOML3,Q8TAV4
http://www.reactome.org/biopax/95/48887#ProteinReference489,UniProt:Q8TAV4 STOML3,Q8TAV4
http://www.reactome.org/biopax/95/48887#ProteinReference9929,CDN1,Q16611
http://www.reactome.org/biopax/95/48887#ProteinReference9929,UniProt:Q16611 BAK1,Q16611
http://www.reactome.org/biopax/95/48887#ProteinReference9929,BAK1,Q16611
http://www.reactome.org/biopax/95/48887#ProteinReference9929,BAK,Q16611
http://www.reactome.org/biopax/95/48887#ProteinReference9929,BCL2L7,Q16611
http://www.reactome.org/biopax/95/48887#ProteinReference8772,7a,P59635
http://www.reactome.org/biopax/95/48887#ProteinReference8772,UniProt:P59635 7a,P59635
http://www.reactome.org/biopax/95/48887#ProteinReference60,UniProt:P60900 PSMA6,P60900
http://www.reactome.org/biopax/95/48887#ProteinReference60,PSMA6,P60900
http://www.reactome.org/biopax/95/48887#ProteinReference60,PROS27,P60900
http://www.reactome.org/biopax/95/48887#ProteinReference11551,UniProt:P56696 KCNQ4,P56696
http://www.reactome.org/biopax/95/48887#ProteinReference11551,KCNQ4,P56696
http://www.reactome.org/biopax/95/48887#ProteinReference503,UniProt:O00141 SGK1,O00141
http://www.reactome.org/biopax/95/48887#ProteinReference503,SGK1,O00141
http://www.reactome.org/biopax/95/48887#ProteinReference503,SGK,O00141
http://www.reactome.org/biopax/95/48887#ProteinReference6812,UniProt:P16234 PDGFRA,P16234
http://www.reactome.org/biopax/95/48887#ProteinReference6812,RHEPDGFRA,P16234
http://www.reactome.org/biopax/95/48887#ProteinReference6812,PDGFRA,P16234
http://www.reactome.org/biopax/95/48887#ProteinReference6812,PDGFR2,P16234
http://www.reactome.org/biopax/95/48887#ProteinReference3481,UniProt:Q9NS15 LTBP3,Q9NS15
http://www.reactome.org/biopax/95/48887#ProteinReference3481,LTBP3,Q9NS15
http://www.reactome.org/biopax/95/48887#ProteinReference5575,UniProt:P13224 GP1BB,P13224
http://www.reactome.org/biopax/95/48887#ProteinReference5575,GP1BB,P13224
http://www.reactome.org/biopax/95/48887#ProteinReference2165,ENTPD7,Q9NQZ7
http://www.reactome.org/biopax/95/48887#ProteinReference2165,UniProt:Q9NQZ7 ENTPD7,Q9NQZ7
http://www.reactome.org/biopax/95/48887#ProteinReference2165,LALP1,Q9NQZ7
http://www.reactome.org/biopax/95/48887#ProteinReference2962,NCM,Q9HCG8
http://www.reactome.org/biopax/95/48887#ProteinReference2962,CWC22,Q9HCG8
http://www.reactome.org/biopax/95/48887#ProteinReference2962,KIAA1604,Q9HCG8
http://www.reactome.org/biopax/95/48887#ProteinReference2962,UniProt:Q9HCG8 CWC22,Q9HCG8
http://www.reactome.org/biopax/95/48887#ProteinReference107,SLC24A3,Q9HC58
http://www.reactome.org/biopax/95/48887#ProteinReference107,NCKX3,Q9HC58
http://www.reactome.org/biopax/95/48887#ProteinReference107,UniProt:Q9HC58 SLC24A3,Q9HC58
http://www.reactome.org/biopax/95/48887#ProteinReference2076,UniProt:P49915 GMPS,P49915
http://www.reactome.org/biopax/95/48887#ProteinReference2076,GMPS,P49915
http://www.reactome.org/biopax/95/48887#ProteinReference1854,CDW2,Q9H7D7
http://www.reactome.org/biopax/95/48887#ProteinReference1854,MIP2,Q9H7D7
http://www.reactome.org/biopax/95/48887#ProteinReference1854,WDR26,Q9H7D7
http://www.reactome.org/biopax/95/48887#ProteinReference1854,PRO0852,Q9H7D7
http://www.reactome.org/biopax/95/48887#ProteinReference1854,UniProt:Q9H7D7 WDR26,Q9H7D7
http://www.reactome.org/biopax/95/48887#ProteinReference8512,pHN3A11_013,A5H8A5
http://www.reactome.org/biopax/95/48887#ProteinReference8512,pef,A5H8A5
http://www.reactome.org/biopax/95/48887#ProteinReference8512,QepA,A5H8A5
http://www.reactome.org/biopax/95/48887#ProteinReference8512,qepA1,A5H8A5
http://www.reactome.org/biopax/95/48887#ProteinReference8512,IPF_141,A5H8A5
http://www.reactome.org/biopax/95/48887#ProteinReference8512,qepA,A5H8A5
http://www.reactome.org/biopax/95/48887#ProteinReference8512,UniProt:A5H8A5 pef,A5H8A5
http://www.reactome.org/biopax/95/48887#ProteinReference1711,UniProt:P15538 CYP11B1,P15538
http://www.reactome.org/biopax/95/48887#ProteinReference1711,CYP11B1,P15538
http://www.reactome.org/biopax/95/48887#ProteinReference1711,S11BH,P15538
http://www.reactome.org/biopax/95/48887#ProteinReference7305,SRP,Q96RP3
http://www.reactome.org/biopax/95/48887#ProteinReference7305,UCN2,Q96RP3
http://www.reactome.org/biopax/95/48887#ProteinReference7305,URP,Q96RP3
http://www.reactome.org/biopax/95/48887#ProteinReference7305,UniProt:Q96RP3 UCN2,Q96RP3
http://www.reactome.org/biopax/95/48887#ProteinReference2380,PRODH,O43272
http://www.reactome.org/biopax/95/48887#ProteinReference2380,PRODH2,O43272
http://www.reactome.org/biopax/95/48887#ProteinReference2380,PIG6,O43272
http://www.reactome.org/biopax/95/48887#ProteinReference2380,UniProt:O43272 PRODH,O43272
http://www.reactome.org/biopax/95/48887#ProteinReference2380,POX2,O43272
http://www.reactome.org/biopax/95/48887#ProteinReference873,ACAN,P16112
http://www.reactome.org/biopax/95/48887#ProteinReference873,CSPG1,P16112
http://www.reactome.org/biopax/95/48887#ProteinReference873,UniProt:P16112 ACAN,P16112
http://www.reactome.org/biopax/95/48887#ProteinReference873,MSK16,P16112
http://www.reactome.org/biopax/95/48887#ProteinReference873,AGC1,P16112
http://www.reactome.org/biopax/95/48887#ProteinReference73,DSS1,P60896
http://www.reactome.org/biopax/95/48887#ProteinReference73,UniProt:P60896 SEM1,P60896
http://www.reactome.org/biopax/95/48887#ProteinReference73,C7orf76,P60896
http://www.reactome.org/biopax/95/48887#ProteinReference73,SEM1,P60896
http://www.reactome.org/biopax/95/48887#ProteinReference73,SHFDG1,P60896
http://www.reactome.org/biopax/95/48887#ProteinReference73,SHFM1,P60896
http://www.reactome.org/biopax/95/48887#ProteinReference7221,PTGER2,P43116
http://www.reactome.org/biopax/95/48887#ProteinReference7221,UniProt:P43116 PTGER2,P43116
http://www.reactome.org/biopax/95/48887#ProteinReference2306,COQ7,Q99807
http://www.reactome.org/biopax/95/48887#ProteinReference2306,UniProt:Q99807 COQ7,Q99807
http://www.reactome.org/biopax/95/48887#ProteinReference10403,RGS,Q99697
http://www.reactome.org/biopax/95/48887#ProteinReference10403,RIEG,Q99697
http://www.reactome.org/biopax/95/48887#ProteinReference10403,PITX2,Q99697
http://www.reactome.org/biopax/95/48887#ProteinReference10403,ARP1,Q99697
http://www.reactome.org/biopax/95/48887#ProteinReference10403,RIEG1,Q99697
http://www.reactome.org/biopax/95/48887#ProteinReference10403,UniProt:Q99697 PITX2,Q99697
http://www.reactome.org/biopax/95/48887#ProteinReference3356,ZC3HDC3,Q8IXZ2
http://www.reactome.org/biopax/95/48887#ProteinReference3356,SMICL,Q8IXZ2
http://www.reactome.org/biopax/95/48887#ProteinReference3356,KIAA0150,Q8IXZ2
http://www.reactome.org/biopax/95/48887#ProteinReference3356,UniProt:Q8IXZ2 ZC3H3,Q8IXZ2
http://www.reactome.org/biopax/95/48887#ProteinReference3356,ZC3H3,Q8IXZ2
http://www.reactome.org/biopax/95/48887#ProteinReference3175,UTP17,Q8IWA0
http://www.reactome.org/biopax/95/48887#ProteinReference3175,UniProt:Q8IWA0 WDR75,Q8IWA0
http://www.reactome.org/biopax/95/48887#ProteinReference3175,WDR75,Q8IWA0
http://www.reactome.org/biopax/95/48887#ProteinReference10578,PPARG,P37231-2
http://www.reactome.org/biopax/95/48887#ProteinReference10578,UniProt:P37231-2 PPARG,P37231-2
http://www.reactome.org/biopax/95/48887#ProteinReference10578,NR1C3,P37231-2
http://www.reactome.org/biopax/95/48887#ProteinReference2686,UGT3A1,Q6NUS8
http://www.reactome.org/biopax/95/48887#ProteinReference2686,UniProt:Q6NUS8 UGT3A1,Q6NUS8
http://www.reactome.org/biopax/95/48887#ProteinReference9640,SLC2A5,P22732
http://www.reactome.org/biopax/95/48887#ProteinReference9640,GLUT5,P22732
http://www.reactome.org/biopax/95/48887#ProteinReference9640,UniProt:P22732 SLC2A5,P22732
http://www.reactome.org/biopax/95/48887#ProteinReference11948,OR5M1,Q8NGP8
http://www.reactome.org/biopax/95/48887#ProteinReference11948,UniProt:Q8NGP8 OR5M1,Q8NGP8
http://www.reactome.org/biopax/95/48887#ProteinReference212,UniProt:Q02978 SLC25A11,Q02978
http://www.reactome.org/biopax/95/48887#ProteinReference212,SLC20A4,Q02978
http://www.reactome.org/biopax/95/48887#ProteinReference212,SLC25A11,Q02978
http://www.reactome.org/biopax/95/48887#ProteinReference6578,TBC1D3,Q8IZP1
http://www.reactome.org/biopax/95/48887#ProteinReference6578,PRC17,Q8IZP1
http://www.reactome.org/biopax/95/48887#ProteinReference6578,UniProt:Q8IZP1 TBC1D3,Q8IZP1
http://www.reactome.org/biopax/95/48887#ProteinReference6578,TBC1D3A,Q8IZP1
http://www.reactome.org/biopax/95/48887#ProteinReference8100,MBS,O14974
http://www.reactome.org/biopax/95/48887#ProteinReference8100,UniProt:O14974 PPP1R12A,O14974
http://www.reactome.org/biopax/95/48887#ProteinReference8100,PPP1R12A,O14974
http://www.reactome.org/biopax/95/48887#ProteinReference8100,MYPT1,O14974
http://www.reactome.org/biopax/95/48887#ProteinReference2558,UniProt:Q14353 GAMT,Q14353
http://www.reactome.org/biopax/95/48887#ProteinReference2558,GAMT,Q14353
http://www.reactome.org/biopax/95/48887#ProteinReference5807,UniProt:A2NJV5 IGKV2-29,A2NJV5
http://www.reactome.org/biopax/95/48887#ProteinReference5807,IGKV2-29,A2NJV5
http://www.reactome.org/biopax/95/48887#ProteinReference8294,CCNB,P14635
http://www.reactome.org/biopax/95/48887#ProteinReference8294,UniProt:P14635 CCNB1,P14635
http://www.reactome.org/biopax/95/48887#ProteinReference8294,CCNB1,P14635
http://www.reactome.org/biopax/95/48887#ProteinReference4781,PSMF1,Q92530
http://www.reactome.org/biopax/95/48887#ProteinReference4781,UniProt:Q92530 PSMF1,Q92530
http://www.reactome.org/biopax/95/48887#ProteinReference2347,UniProt:P45954 ACADSB,P45954
http://www.reactome.org/biopax/95/48887#ProteinReference2347,ACADSB,P45954
http://www.reactome.org/biopax/95/48887#ProteinReference11137,UniProt:Q5T752 LCE1D,Q5T752
http://www.reactome.org/biopax/95/48887#ProteinReference11137,LEP4,Q5T752
http://www.reactome.org/biopax/95/48887#ProteinReference11137,LCE1D,Q5T752
http://www.reactome.org/biopax/95/48887#ProteinReference8824,STAT1,P42224-2
http://www.reactome.org/biopax/95/48887#ProteinReference8824,UniProt:P42224-2 STAT1,P42224-2
http://www.reactome.org/biopax/95/48887#ProteinReference5274,UniProt:O95936 EOMES,O95936
http://www.reactome.org/biopax/95/48887#ProteinReference5274,EOMES,O95936
http://www.reactome.org/biopax/95/48887#ProteinReference5274,TBR2,O95936
http://www.reactome.org/biopax/95/48887#ProteinReference1119,CTG7A,Q96RN5
http://www.reactome.org/biopax/95/48887#ProteinReference1119,UniProt:Q96RN5 MED15,Q96RN5
http://www.reactome.org/biopax/95/48887#ProteinReference1119,PCQAP,Q96RN5
http://www.reactome.org/biopax/95/48887#ProteinReference1119,TNRC7,Q96RN5
http://www.reactome.org/biopax/95/48887#ProteinReference1119,MED15,Q96RN5
http://www.reactome.org/biopax/95/48887#ProteinReference1119,TIG1,Q96RN5
http://www.reactome.org/biopax/95/48887#ProteinReference1119,ARC105,Q96RN5
http://www.reactome.org/biopax/95/48887#ProteinReference3595,KIAA2029,Q8TE57
http://www.reactome.org/biopax/95/48887#ProteinReference3595,ADAMTS16,Q8TE57
http://www.reactome.org/biopax/95/48887#ProteinReference3595,UniProt:Q8TE57 ADAMTS16,Q8TE57
http://www.reactome.org/biopax/95/48887#ProteinReference6694,UniProt:P12034-1 FGF5,P12034-1
http://www.reactome.org/biopax/95/48887#ProteinReference6694,FGF5,P12034-1
http://www.reactome.org/biopax/95/48887#ProteinReference4296,THSD4,Q6ZMP0
http://www.reactome.org/biopax/95/48887#ProteinReference4296,UNQ9334/PRO34005,Q6ZMP0
http://www.reactome.org/biopax/95/48887#ProteinReference4296,UniProt:Q6ZMP0 THSD4,Q6ZMP0
http://www.reactome.org/biopax/95/48887#ProteinReference5486,PALS1,Q8N3R9
http://www.reactome.org/biopax/95/48887#ProteinReference5486,MPP5,Q8N3R9
http://www.reactome.org/biopax/95/48887#ProteinReference5486,UniProt:Q8N3R9 PALS1,Q8N3R9
http://www.reactome.org/biopax/95/48887#ProteinReference10079,UniProt:A6NK53 ZNF233,A6NK53
http://www.reactome.org/biopax/95/48887#ProteinReference10079,ZNF233,A6NK53
http://www.reactome.org/biopax/95/48887#ProteinReference5663,UniProt:P49767 VEGFC,P49767
http://www.reactome.org/biopax/95/48887#ProteinReference5663,VEGFC,P49767
http://www.reactome.org/biopax/95/48887#ProteinReference8800,LCB3 [Guide to Pharmacology:11237],11237
http://www.reactome.org/biopax/95/48887#ProteinReference8800,LCB3,11237
http://www.reactome.org/biopax/95/48887#ProteinReference9455,DPPL1,Q8NEB5
http://www.reactome.org/biopax/95/48887#ProteinReference9455,HTPAP,Q8NEB5
http://www.reactome.org/biopax/95/48887#ProteinReference9455,PPAPDC1B,Q8NEB5
http://www.reactome.org/biopax/95/48887#ProteinReference9455,PLPP5,Q8NEB5
http://www.reactome.org/biopax/95/48887#ProteinReference9455,UniProt:Q8NEB5 PLPP5,Q8NEB5
http://www.reactome.org/biopax/95/48887#ProteinReference7303,CRH2R,Q13324-1
http://www.reactome.org/biopax/95/48887#ProteinReference7303,CRHR2,Q13324-1
http://www.reactome.org/biopax/95/48887#ProteinReference7303,CRF2R,Q13324-1
http://www.reactome.org/biopax/95/48887#ProteinReference7303,UniProt:Q13324-1 CRHR2,Q13324-1
http://www.reactome.org/biopax/95/48887#ProteinReference7218,Plenaxis&reg;,1188
http://www.reactome.org/biopax/95/48887#ProteinReference7218,R 3827,1188
http://www.reactome.org/biopax/95/48887#ProteinReference7218,abarelix,1188
http://www.reactome.org/biopax/95/48887#ProteinReference7218,PPI 149,1188
http://www.reactome.org/biopax/95/48887#ProteinReference7218,abarelix [Guide to Pharmacology:1188],1188
http://www.reactome.org/biopax/95/48887#ProteinReference11773,UniProt:Q9NQN1 OR2S2,Q9NQN1
http://www.reactome.org/biopax/95/48887#ProteinReference11773,OR2S2,Q9NQN1
http://www.reactome.org/biopax/95/48887#ProteinReference769,NUP62,P37198
http://www.reactome.org/biopax/95/48887#ProteinReference769,UniProt:P37198 NUP62,P37198
http://www.reactome.org/biopax/95/48887#ProteinReference11211,KAP18-2,P60368
http://www.reactome.org/biopax/95/48887#ProteinReference11211,KRTAP10.2,P60368
http://www.reactome.org/biopax/95/48887#ProteinReference11211,KRTAP10-2,P60368
http://www.reactome.org/biopax/95/48887#ProteinReference11211,KRTAP18.2,P60368
http://www.reactome.org/biopax/95/48887#ProteinReference11211,UniProt:P60368 KRTAP10-2,P60368
http://www.reactome.org/biopax/95/48887#ProteinReference11211,KRTAP18-2,P60368
http://www.reactome.org/biopax/95/48887#ProteinReference11211,KAP10.2,P60368
http://www.reactome.org/biopax/95/48887#ProteinReference5564,PPP2R5B,Q15173
http://www.reactome.org/biopax/95/48887#ProteinReference5564,UniProt:Q15173 PPP2R5B,Q15173
http://www.reactome.org/biopax/95/48887#ProteinReference3012,UniProt:Q16560 SNRNP35,Q16560
