entityRef,entityRefName
reactome:ProteinReference1884,X25
reactome:ProteinReference1884,FRDA
reactome:ProteinReference1884,UniProt:Q16595 FXN
reactome:ProteinReference4392,TFAP2B
reactome:ProteinReference4392,UniProt:Q92481 TFAP2B
reactome:ProteinReference3658,HARS1
reactome:ProteinReference3658,HARS
reactome:ProteinReference3658,HRS
reactome:ProteinReference3658,UniProt:P12081 HARS1
reactome:ProteinReference8723,UniProt:F5HGH8 US20
reactome:ProteinReference8723,US20
reactome:ProteinReference5418,SNF2L4
reactome:ProteinReference5418,SMARCA4
reactome:ProteinReference5418,BAF190A
reactome:ProteinReference5418,SNF2B
reactome:ProteinReference5418,UniProt:P51532 SMARCA4
reactome:ProteinReference5418,BRG1
reactome:ProteinReference6037,HSF1BP
reactome:ProteinReference6037,HSBP1
reactome:ProteinReference6037,UniProt:O75506 HSBP1
reactome:ProteinReference9253,UniProt:P43628 KIR2DL3
reactome:ProteinReference9253,NKAT2
reactome:ProteinReference9253,KIR2DL3
reactome:ProteinReference9253,CD158B2
reactome:ProteinReference9253,KIRCL23
reactome:ProteinReference7084,EDN1
reactome:ProteinReference7084,UniProt:P05305 EDN1
reactome:ProteinReference2512,RPL39L
reactome:ProteinReference2512,RPL39L1
reactome:ProteinReference2512,UniProt:Q96EH5 RPL39L
reactome:ProteinReference1586,UGCG
reactome:ProteinReference1586,UniProt:Q16739 UGCG
reactome:ProteinReference402,UniProt:Q9HBG4 ATP6V0A4
reactome:ProteinReference402,ATP6V0A4
reactome:ProteinReference402,ATP6N2
reactome:ProteinReference402,ATP6N1B
reactome:ProteinReference5974,KIF3B
reactome:ProteinReference5974,KIAA0359
reactome:ProteinReference5974,UniProt:O15066 KIF3B
reactome:ProteinReference4641,BHLHE39
reactome:ProteinReference4641,MYC
reactome:ProteinReference4641,UniProt:P01106 MYC
reactome:ProteinReference6038,AKT1S1
reactome:ProteinReference6038,PRAS40
reactome:ProteinReference6038,UniProt:Q96B36 AKT1S1
reactome:ProteinReference5692,SYTL4
reactome:ProteinReference5692,UniProt:Q96C24 SYTL4
reactome:ProteinReference7829,CDC10
reactome:ProteinReference7829,SEPTIN7
reactome:ProteinReference7829,SEPT7
reactome:ProteinReference7829,UniProt:Q16181 SEPTIN7
reactome:ProteinReference11877,OR51V1
reactome:ProteinReference11877,UniProt:Q9H2C8 OR51V1
reactome:ProteinReference11877,OR51A12
reactome:ProteinReference4765,HCCA3
reactome:ProteinReference4765,PAC2
reactome:ProteinReference4765,TNFSF5IP1
reactome:ProteinReference4765,UniProt:Q969U7 PSMG2
reactome:ProteinReference4765,PSMG2
reactome:ProteinReference3368,SLC21A9
reactome:ProteinReference3368,KIAA0880
reactome:ProteinReference3368,SLCO2B1
reactome:ProteinReference3368,UniProt:O94956-1 SLCO2B1
reactome:ProteinReference3368,OATPB
reactome:ProteinReference3368,OATP2B1
reactome:ProteinReference11764,OR2L4P
reactome:ProteinReference11764,OR2L2
reactome:ProteinReference11764,OR2L12
reactome:ProteinReference11764,UniProt:Q8NH16 OR2L2
reactome:ProteinReference2698,ABHD14B
reactome:ProteinReference2698,UniProt:Q96IU4 ABHD14B
reactome:ProteinReference2698,CIB
reactome:ProteinReference7095,UniProt:P32245 MC4R
reactome:ProteinReference7095,MC4R
reactome:ProteinReference11892,UniProt:Q8NH67 OR52I2
reactome:ProteinReference11892,OR52I2
reactome:ProteinReference10275,KRBOX4
reactome:ProteinReference10275,UniProt:Q5JUW0 KRBOX4
reactome:ProteinReference10275,ZNF673
reactome:ProteinReference7350,FZD6
reactome:ProteinReference7350,UniProt:O60353 FZD6
reactome:ProteinReference9128,UniProt:Q08881 ITK
reactome:ProteinReference9128,EMT
reactome:ProteinReference9128,LYK
reactome:ProteinReference9128,ITK
reactome:ProteinReference2626,CYP2A13
reactome:ProteinReference2626,UniProt:Q16696 CYP2A13
reactome:ProteinReference3931,BGLAP
reactome:ProteinReference3931,UniProt:P02818 BGLAP
reactome:ProteinReference3606,UniProt:P10451 SPP1
reactome:ProteinReference3606,BNSP
reactome:ProteinReference3606,PSEC0156
reactome:ProteinReference3606,SPP1
reactome:ProteinReference3606,OPN
reactome:ProteinReference6819,PGF
reactome:ProteinReference6819,PGFL
reactome:ProteinReference6819,PLGF
reactome:ProteinReference6819,UniProt:P49763 PGF
reactome:ProteinReference6925,FAM150B
reactome:ProteinReference6925,UniProt:Q6UX46 ALKAL2
reactome:ProteinReference6925,UNQ542/PRO1097
reactome:ProteinReference6925,ALKAL2
reactome:ProteinReference1160,KDRF
reactome:ProteinReference1160,TXNRD1
reactome:ProteinReference1160,GRIM12
reactome:ProteinReference1160,UniProt:Q16881 TXNRD1
reactome:ProteinReference6654,PEX26
reactome:ProteinReference6654,UniProt:Q7Z412 PEX26
reactome:ProteinReference10876,HOXB4
reactome:ProteinReference10876,UniProt:P17483 HOXB4
reactome:ProteinReference10876,HOX2F
reactome:ProteinReference11785,OR2T4
reactome:ProteinReference11785,UniProt:Q8NH00 OR2T4
reactome:ProteinReference11630,PIR
reactome:ProteinReference11630,UniProt:O00625 PIR
reactome:ProteinReference6051,HSPA12A
reactome:ProteinReference6051,UniProt:O43301 HSPA12A
reactome:ProteinReference6051,KIAA0417
reactome:ProteinReference6526,PRKAB1
reactome:ProteinReference6526,AMPK
reactome:ProteinReference6526,UniProt:Q9Y478 PRKAB1
reactome:ProteinReference1228,UniProt:Q14914 PTGR1
reactome:ProteinReference1228,PTGR1
reactome:ProteinReference1228,LTB4DH
reactome:ProteinReference9310,UL83
reactome:ProteinReference9310,UniProt:P06725 UL83
reactome:ProteinReference9146,HSPC066
reactome:ProteinReference9146,UniProt:Q9UN19 DAPP1
reactome:ProteinReference9146,BAM32
reactome:ProteinReference9146,DAPP1
reactome:ProteinReference5911,IFNA14
reactome:ProteinReference5911,UniProt:P01570 IFNA14
reactome:ProteinReference6249,UniProt:Q96FC9 DDX11
reactome:ProteinReference6249,CHLR1
reactome:ProteinReference6249,KRG2
reactome:ProteinReference6249,DDX11
reactome:ProteinReference6249,CHL1
reactome:ProteinReference8350,UniProt:Q7L1I2 SV2B
reactome:ProteinReference8350,SV2B
reactome:ProteinReference8350,KIAA0735
reactome:ProteinReference3507,NID
reactome:ProteinReference3507,UniProt:P14543 NID1
reactome:ProteinReference3507,NID1
reactome:ProteinReference3472,UNQ184/PRO210
reactome:ProteinReference3472,FBLN5
reactome:ProteinReference3472,DANCE
reactome:ProteinReference3472,UniProt:Q9UBX5 FBLN5
reactome:ProteinReference6882,MATK
reactome:ProteinReference6882,HYL
reactome:ProteinReference6882,CTK
reactome:ProteinReference6882,UniProt:P42679 MATK
reactome:ProteinReference5036,UniProt:Q16236 NFE2L2
reactome:ProteinReference5036,NFE2L2
reactome:ProteinReference5036,NRF2
reactome:ProteinReference11934,OR5G3P
reactome:ProteinReference11934,UniProt:P0C626 OR5G3
reactome:ProteinReference11934,OR5G3
reactome:ProteinReference11934,OR5G6P
reactome:ProteinReference1923,NDUFA7
reactome:ProteinReference1923,UniProt:O95182 NDUFA7
reactome:ProteinReference12008,UniProt:Q15620 OR8B8
reactome:ProteinReference12008,OR8B8
reactome:ProteinReference26,UniProt:O15438 ABCC3
reactome:ProteinReference26,MRP3
reactome:ProteinReference26,CMOAT2
reactome:ProteinReference26,MLP2
reactome:ProteinReference26,ABCC3
reactome:ProteinReference6181,UniProt:Q07817 BCL2L1
reactome:ProteinReference6181,BCLX
reactome:ProteinReference6181,BCL2L
reactome:ProteinReference6181,BCL2L1
reactome:ProteinReference10572,PA1
reactome:ProteinReference10572,C16orf53
reactome:ProteinReference10572,UniProt:Q9BTK6 PAGR1
reactome:ProteinReference10572,PAGR1
reactome:ProteinReference7720,TFF3
reactome:ProteinReference7720,TFI
reactome:ProteinReference7720,UniProt:Q07654 TFF3
reactome:ProteinReference7720,ITF
reactome:ProteinReference8227,UniProt:O43521 BCL2L11
reactome:ProteinReference8227,BCL2L11
reactome:ProteinReference8227,BIM
reactome:ProteinReference11634,OR10A4
reactome:ProteinReference11634,UniProt:Q9H209 OR10A4
reactome:ProteinReference11634,OR10A4P
reactome:ProteinReference7035,GPR9
reactome:ProteinReference7035,CXCR3
reactome:ProteinReference7035,UniProt:P49682 CXCR3
reactome:ProteinReference5616,PKCL
reactome:ProteinReference5616,PRKCH
reactome:ProteinReference5616,UniProt:P24723 PRKCH
reactome:ProteinReference5616,PRKCL
reactome:ProteinReference1546,TNFAIP8L1
reactome:ProteinReference1546,UniProt:Q8WVP5 TNFAIP8L1
reactome:ProteinReference1929,UniProt:P51970 NDUFA8
reactome:ProteinReference1929,NDUFA8
reactome:ProteinReference7384,UniProt:Q9NYW5 TAS2R4
reactome:ProteinReference7384,TAS2R4
reactome:ProteinReference7945,TMEM87A
reactome:ProteinReference7945,PSEC0094
reactome:ProteinReference7945,UniProt:Q8NBN3 TMEM87A
reactome:ProteinReference5627,DAGK3
reactome:ProteinReference5627,DGKG
reactome:ProteinReference5627,UniProt:P49619 DGKG
reactome:ProteinReference8621,UniProt:P10966 CD8B
reactome:ProteinReference8621,CD8B1
reactome:ProteinReference8621,CD8B
reactome:ProteinReference381,UniProt:P31321 PRKAR1B
reactome:ProteinReference381,PRKAR1B
reactome:ProteinReference4089,UniProt:Q96F25 ALG14
reactome:ProteinReference4089,ALG14
reactome:ProteinReference11199,UniProt:A8MXZ3 KRTAP9-1
reactome:ProteinReference11199,KRTAP9-1
reactome:ProteinReference11199,KRTAP9L3
reactome:ProteinReference11199,KRTAP9.1
reactome:ProteinReference11199,KAP9.1
reactome:ProteinReference95,SLC9A5
reactome:ProteinReference95,UniProt:Q14940 SLC9A5
reactome:ProteinReference95,NHE5
reactome:ProteinReference3945,FN3KRP
reactome:ProteinReference3945,UniProt:Q9HA64 FN3KRP
reactome:ProteinReference3895,UniProt:O96020 CCNE2
reactome:ProteinReference3895,CCNE2
reactome:ProteinReference5017,CUL9
reactome:ProteinReference5017,UniProt:Q8IWT3 CUL9
reactome:ProteinReference5017,KIAA0708
reactome:ProteinReference5017,H7AP1
reactome:ProteinReference5017,PARC
reactome:ProteinReference10957,CASPR
reactome:ProteinReference10957,UniProt:P78357 CNTNAP1
reactome:ProteinReference10957,CNTNAP1
reactome:ProteinReference10957,NRXN4
reactome:ProteinReference7502,UniProt:P24385 CCND1
reactome:ProteinReference7502,CCND1
reactome:ProteinReference7502,BCL1
reactome:ProteinReference7502,PRAD1
reactome:ProteinReference1421,IPLA2G
reactome:ProteinReference1421,PNPLA8
reactome:ProteinReference1421,UniProt:Q9NP80 PNPLA8
reactome:ProteinReference1421,BM-043
reactome:ProteinReference1421,IPLA22
reactome:ProteinReference5377,JUP
reactome:ProteinReference5377,UniProt:P14923 JUP
reactome:ProteinReference5377,DP3
reactome:ProteinReference5377,CTNNG
reactome:ProteinReference377,UniProt:P17612 PRKACA
reactome:ProteinReference377,PRKACA
reactome:ProteinReference377,PKACA
reactome:ProteinReference5373,UniProt:P55286 CDH8
reactome:ProteinReference5373,CDH8
reactome:ProteinReference7379,TAS2R3
reactome:ProteinReference7379,UniProt:Q9NYW6 TAS2R3
reactome:ProteinReference2381,HYPDH
reactome:ProteinReference2381,UniProt:Q9UF12 PRODH2
reactome:ProteinReference2381,HSPOX1
reactome:ProteinReference2381,PRODH2
reactome:ProteinReference4779,UniProt:Q8TAA3 PSMA8
reactome:ProteinReference4779,PSMA8
reactome:ProteinReference4779,PSMA7L
reactome:ProteinReference3364,TC25
reactome:ProteinReference3364,UniProt:P63000 RAC1
reactome:ProteinReference3364,MIG5
reactome:ProteinReference3364,RAC1
reactome:ProteinReference6228,BMT2
reactome:ProteinReference6228,C7orf60
reactome:ProteinReference6228,SAMTOR
reactome:ProteinReference6228,UniProt:Q1RMZ1 SAMTOR
reactome:ProteinReference12070,UniProt:Q8TDI8 TMC1
reactome:ProteinReference12070,TMC1
reactome:ProteinReference11191,KRTAP5.6
reactome:ProteinReference11191,KAP5.6
reactome:ProteinReference11191,KRTAP5-6
reactome:ProteinReference11191,UniProt:Q6L8G9 KRTAP5-6
reactome:ProteinReference5987,UniProt:Q9HAQ2 KIF9
reactome:ProteinReference5987,KIF9
reactome:ProteinReference12060,R9AP
reactome:ProteinReference12060,UniProt:Q6ZS82 RGS9BP
reactome:ProteinReference12060,RGS9BP
reactome:ProteinReference4169,SEDL
reactome:ProteinReference4169,UniProt:P0DI81 TRAPPC2
reactome:ProteinReference4169,TRAPPC2
reactome:ProteinReference6463,UniProt:Q2M2I8 AAK1
reactome:ProteinReference6463,KIAA1048
reactome:ProteinReference6463,AAK1
reactome:ProteinReference278,CTNS
reactome:ProteinReference278,UniProt:O60931 CTNS
reactome:ProteinReference6886,UniProt:P18507 GABRG2
reactome:ProteinReference6886,GABRG2
reactome:ProteinReference3081,UniProt:Q5RKV6 EXOSC6
reactome:ProteinReference3081,MTR3
reactome:ProteinReference3081,EXOSC6
reactome:ProteinReference6506,UniProt:Q96H20 SNF8
reactome:ProteinReference6506,EAP30
reactome:ProteinReference6506,SNF8
reactome:ProteinReference3369,COL1A1
reactome:ProteinReference3369,UniProt:P02452 COL1A1
reactome:ProteinReference11496,UniProt:P48544 KCNJ5
reactome:ProteinReference11496,GIRK4
reactome:ProteinReference11496,KCNJ5
reactome:ProteinReference8228,UniProt:Q00994 BEX3
reactome:ProteinReference8228,NGFRAP1
reactome:ProteinReference8228,NADE
reactome:ProteinReference8228,DXS6984E
reactome:ProteinReference8228,BEX3
reactome:ProteinReference6658,FIS1
reactome:ProteinReference6658,TTC11
reactome:ProteinReference6658,CGI-135
reactome:ProteinReference6658,UniProt:Q9Y3D6 FIS1
reactome:ProteinReference11694,OR5BF1
reactome:ProteinReference11694,OR14C36
reactome:ProteinReference11694,UniProt:Q8NHC7 OR14C36
reactome:ProteinReference4645,UniProt:P14735 IDE
reactome:ProteinReference4645,IDE
reactome:ProteinReference1085,UniProt:Q16656 NRF1
reactome:ProteinReference1085,NRF1
reactome:ProteinReference10323,KIAA1285
reactome:ProteinReference10323,ZNF777
reactome:ProteinReference10323,UniProt:Q9ULD5 ZNF777
reactome:ProteinReference1960,NDUFAF2
reactome:ProteinReference1960,UniProt:Q8N183 NDUFAF2
reactome:ProteinReference1960,NDUFA12L
reactome:ProteinReference3995,FCGR3B
reactome:ProteinReference3995,FCG3
reactome:ProteinReference3995,IGFR3
reactome:ProteinReference3995,UniProt:O75015 FCGR3B
reactome:ProteinReference3995,CD16B
reactome:ProteinReference3995,FCGR3
reactome:ProteinReference7240,P2RY14
reactome:ProteinReference7240,KIAA0001
reactome:ProteinReference7240,UniProt:Q15391 P2RY14
reactome:ProteinReference7240,GPR105
reactome:ProteinReference2906,SFP38
reactome:ProteinReference2906,WDR57
reactome:ProteinReference2906,SNRNP40
reactome:ProteinReference2906,UniProt:Q96DI7 SNRNP40
reactome:ProteinReference2906,PRP8BP
reactome:ProteinReference6859,UniProt:O75791 GRAP2
reactome:ProteinReference6859,GRB2L
reactome:ProteinReference6859,GRID
reactome:ProteinReference6859,GRAP2
reactome:ProteinReference6859,GADS
reactome:ProteinReference7335,WNT8D
reactome:ProteinReference7335,UniProt:Q9H1J5 WNT8A
reactome:ProteinReference7335,WNT8A
reactome:ProteinReference540,TTYH1
reactome:ProteinReference540,UniProt:Q9H313-3 TTYH1
reactome:ProteinReference2316,ACY2
reactome:ProteinReference2316,ASP
reactome:ProteinReference2316,UniProt:P45381 ASPA
reactome:ProteinReference2316,ASPA
reactome:ProteinReference2251,FOLR2
reactome:ProteinReference2251,UniProt:P14207 FOLR2
reactome:ProteinReference5655,UniProt:P04196 HRG
reactome:ProteinReference5655,HRG
reactome:ProteinReference3570,TIMP1
reactome:ProteinReference3570,CLGI
reactome:ProteinReference3570,UniProt:P01033 TIMP1
reactome:ProteinReference3570,TIMP
reactome:ProteinReference479,ATPIIB
reactome:ProteinReference479,ATP9B
reactome:ProteinReference479,UniProt:O43861 ATP9B
reactome:ProteinReference479,NEO1L
reactome:ProteinReference479,HUSSY-20
reactome:ProteinReference9234,NGS17
reactome:ProteinReference9234,TAPBP
reactome:ProteinReference9234,UniProt:O15533 TAPBP
reactome:ProteinReference9234,TAPA
reactome:ProteinReference3316,UniProt:Q96FX7 TRMT61A
reactome:ProteinReference3316,TRMT61A
reactome:ProteinReference3316,TRM61
reactome:ProteinReference3316,C14orf172
reactome:ProteinReference10353,PA26
reactome:ProteinReference10353,SESN1
reactome:ProteinReference10353,SEST1
reactome:ProteinReference10353,UniProt:Q9Y6P5-1 SESN1
reactome:ProteinReference7080,atosiban
reactome:ProteinReference7080,ORF22164
reactome:ProteinReference7080,Antocin&reg;
reactome:ProteinReference7080,Tractocile&reg;
reactome:ProteinReference7080,"d[<small>D</small>-Tyr(Et)<sup>2</sup>,Thr<sup>4</sup>,Orn<sup>8</sup>]vasotocin"
reactome:ProteinReference7080,"d[<small>D</small>-Tyr(Et)<sup>2</sup>,Thr<sup>4</sup>]OVT"
reactome:ProteinReference7080,atosiban [Guide to Pharmacology:2213]
reactome:ProteinReference7080,RWJ 22164
reactome:ProteinReference691,PSEC0052
reactome:ProteinReference691,UniProt:Q8NBP7 PCSK9
reactome:ProteinReference691,PCSK9
reactome:ProteinReference691,NARC1
reactome:ProteinReference7823,CDC14B
reactome:ProteinReference7823,UniProt:O60729 CDC14B
reactome:ProteinReference1026,UniProt:O43426 SYNJ1
reactome:ProteinReference1026,SYNJ1
reactome:ProteinReference1026,KIAA0910
reactome:ProteinReference6835,UniProt:Q8IZP0 ABI1
reactome:ProteinReference6835,SSH3BP1
reactome:ProteinReference6835,ABI1
reactome:ProteinReference8440,b2074
reactome:ProteinReference8440,yegM
reactome:ProteinReference8440,UniProt:P76397 mdtA
reactome:ProteinReference8440,JW5338
reactome:ProteinReference8440,mdtA
reactome:ProteinReference12171,CNP2
reactome:ProteinReference12171,NPPC
reactome:ProteinReference12171,UniProt:P23582 NPPC
reactome:ProteinReference992,UniProt:Q9Y5Z6 B3GALT1
reactome:ProteinReference992,B3GALT1
reactome:ProteinReference3428,ADAMTS3
reactome:ProteinReference3428,UniProt:O15072 ADAMTS3
reactome:ProteinReference3428,KIAA0366
reactome:ProteinReference7028,IL8RA
reactome:ProteinReference7028,CXCR1
reactome:ProteinReference7028,CMKAR1
reactome:ProteinReference7028,UniProt:P25024 CXCR1
reactome:ProteinReference7524,UniProt:Q9Y219 JAG2
reactome:ProteinReference7524,JAG2
reactome:ProteinReference6623,UniProt:Q9BSY4 CHCHD5
reactome:ProteinReference6623,CHCHD5
reactome:ProteinReference6623,C2orf9
reactome:ProteinReference1967,UniProt:P53701 HCCS
reactome:ProteinReference1967,CCHL
reactome:ProteinReference1967,HCCS
reactome:ProteinReference3852,RCHY1
reactome:ProteinReference3852,ZNF363
reactome:ProteinReference3852,RNF199
reactome:ProteinReference3852,PIRH2
reactome:ProteinReference3852,CHIMP
reactome:ProteinReference3852,ARNIP
reactome:ProteinReference3852,UniProt:Q96PM5 RCHY1
reactome:ProteinReference8605,UniProt:P18615 NELFE
reactome:ProteinReference8605,NELFE
reactome:ProteinReference8605,RD
reactome:ProteinReference8605,RDBP
reactome:ProteinReference4689,VCIP135
reactome:ProteinReference4689,KIAA1850
reactome:ProteinReference4689,UniProt:Q96JH7 VCPIP1
reactome:ProteinReference4689,VCPIP1
reactome:ProteinReference999,FUT9
reactome:ProteinReference999,UniProt:Q9Y231 FUT9
reactome:ProteinReference6160,MEF2D
reactome:ProteinReference6160,UniProt:Q14814 MEF2D
reactome:ProteinReference196,UniProt:Q3KNW5 SLC10A6
reactome:ProteinReference196,SLC10A6
reactome:ProteinReference196,SOAT
reactome:ProteinReference10076,ZNF227
reactome:ProteinReference10076,UniProt:Q86WZ6 ZNF227
