entity,id
http://smpdb.ca/pathways/#Protein/20546_Cytosol,
http://smpdb.ca/pathways/#Protein/10618_Cytosol,
http://smpdb.ca/pathways/#Protein/14926_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Protein/20779,
http://smpdb.ca/pathways/#Protein/15604_Cytoplasm,
http://smpdb.ca/pathways/#Protein/5882,
http://smpdb.ca/pathways/#Protein/16052_Cytoplasm,
http://smpdb.ca/pathways/#Protein/5795_Cytosol,
http://smpdb.ca/pathways/#Protein/8114_Cytoplasm,
http://smpdb.ca/pathways/#Protein/14905_Mitochondrion,
http://smpdb.ca/pathways/#Protein/19454_Cytoplasm,
http://smpdb.ca/pathways/#Protein/14365_Cytoplasm,
http://smpdb.ca/pathways/#Protein/15355_Mitochondrion,
http://smpdb.ca/pathways/#Protein/21885_Cytoplasm,
http://smpdb.ca/pathways/#Protein/10248_Cytoplasm,
http://smpdb.ca/pathways/#Protein/11268,
http://smpdb.ca/pathways/#Protein/16491_Mitochondrion,
http://smpdb.ca/pathways/#Protein/20526_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/14729_Cytoplasm,
http://smpdb.ca/pathways/#Protein/19886,
http://smpdb.ca/pathways/#Protein/2388_Cytosol,
http://smpdb.ca/pathways/#Protein/8097_Cytoplasm,
http://smpdb.ca/pathways/#Protein/10577,
http://smpdb.ca/pathways/#Protein/19647_Cytosol,
http://smpdb.ca/pathways/#Protein/21202_Cytoplasm,
http://smpdb.ca/pathways/#Protein/16890_Cytosol,
http://smpdb.ca/pathways/#Protein/20116_Cytoplasm,
http://smpdb.ca/pathways/#Protein/10956_Cytosol,
http://smpdb.ca/pathways/#Protein/7423,
http://smpdb.ca/pathways/#Protein/1989,
http://smpdb.ca/pathways/#Protein/15524_Melanosome_Membrane,
http://smpdb.ca/pathways/#Protein/6383_Cytoplasm,
http://smpdb.ca/pathways/#Protein/10585,
http://smpdb.ca/pathways/#Protein/19384,
http://smpdb.ca/pathways/#Protein/5838,
http://smpdb.ca/pathways/#Protein/22363_Cytosol,
http://smpdb.ca/pathways/#Protein/21290_Cytoplasm,
http://smpdb.ca/pathways/#Protein/21261_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/49_Mitochondrion,
http://smpdb.ca/pathways/#Protein/418_Cytoplasm,
http://smpdb.ca/pathways/#Protein/5841,
http://smpdb.ca/pathways/#Protein/802_Cytoplasm,
http://smpdb.ca/pathways/#Protein/15033_Cytosol,
http://smpdb.ca/pathways/#Protein/19635_Cytosol,
http://smpdb.ca/pathways/#Protein/15254_Cytosol,
http://smpdb.ca/pathways/#Protein/16502_Mitochondrion,
http://smpdb.ca/pathways/#Protein/20392_Extracellular_Space,
http://smpdb.ca/pathways/#Protein/11140,
http://smpdb.ca/pathways/#Protein/5834,
http://smpdb.ca/pathways/#Protein/13669_Mitochondrion,
http://smpdb.ca/pathways/#Protein/15677_Cytoplasm,
http://smpdb.ca/pathways/#Protein/21971_Cytoplasm,
http://smpdb.ca/pathways/#Protein/6688,
http://smpdb.ca/pathways/#Protein/10370,
http://smpdb.ca/pathways/#Protein/15864_Cytoplasm,
http://smpdb.ca/pathways/#Protein/2028,
http://smpdb.ca/pathways/#Protein/15353_Cytosol,
http://smpdb.ca/pathways/#Protein/17371_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/400_Cytosol,
http://smpdb.ca/pathways/#Protein/5981,
http://smpdb.ca/pathways/#Protein/10411,
http://smpdb.ca/pathways/#Protein/1067_Cytoplasm,
http://smpdb.ca/pathways/#Protein/19536_Nucleus,
http://smpdb.ca/pathways/#Protein/17447,
http://smpdb.ca/pathways/#Protein/16944_Mitochondrion,
http://smpdb.ca/pathways/#Protein/15111_Cytoplasm,
http://smpdb.ca/pathways/#Protein/17066_Golgi_apparatus,
http://smpdb.ca/pathways/#Protein/15735_Cytoplasm,
http://smpdb.ca/pathways/#Protein/6423_Inner_Membrane,
http://smpdb.ca/pathways/#Protein/14674_Extracellular_Space,
http://smpdb.ca/pathways/#Protein/10722,
http://smpdb.ca/pathways/#Protein/22026_Cytoplasm,
http://smpdb.ca/pathways/#Protein/1530,
http://smpdb.ca/pathways/#Protein/250_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Protein/10812_Mitochondrion,
http://smpdb.ca/pathways/#Protein/14148_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/918_Cytoplasm,
http://smpdb.ca/pathways/#Protein/499_Extracellular_Space,
http://smpdb.ca/pathways/#Protein/14879_Mitochondrion,
http://smpdb.ca/pathways/#Protein/3718_Cytosol,
http://smpdb.ca/pathways/#Protein/2102,
http://smpdb.ca/pathways/#Protein/806_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Protein/22653_Lysosome,
http://smpdb.ca/pathways/#Protein/15943_Cytoplasm,
http://smpdb.ca/pathways/#Protein/6010_Cytoplasm,
http://smpdb.ca/pathways/#Protein/16048_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/17259_Cytoplasm,
http://smpdb.ca/pathways/#Protein/Generic68,
http://smpdb.ca/pathways/#Protein/14945_Cytosol,
http://smpdb.ca/pathways/#Protein/10341_Cytosol,
http://smpdb.ca/pathways/#Protein/20179_Cytoplasm,
http://smpdb.ca/pathways/#Protein/17196_Cytosol,
http://smpdb.ca/pathways/#Protein/2335_Cytosol,
http://smpdb.ca/pathways/#Protein/11279_Cytosol,
http://smpdb.ca/pathways/#Protein/10438,
http://smpdb.ca/pathways/#Protein/115_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/16909_Cytosol,
http://smpdb.ca/pathways/#Protein/21683,
http://smpdb.ca/pathways/#Protein/15554_Cytoplasm,
http://smpdb.ca/pathways/#Protein/826_Cytoplasm,
http://smpdb.ca/pathways/#Protein/16374_Cytoplasm,
http://smpdb.ca/pathways/#Protein/15967_Cytosol,
http://smpdb.ca/pathways/#Protein/19360_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/729_Cytoplasm,
http://smpdb.ca/pathways/#Protein/16724_Cytoplasm,
http://smpdb.ca/pathways/#Protein/12060,
http://smpdb.ca/pathways/#Protein/7539,
http://smpdb.ca/pathways/#Protein/13940_Cytoplasm,
http://smpdb.ca/pathways/#Protein/11306_Cytosol,
http://smpdb.ca/pathways/#Protein/11646,
http://smpdb.ca/pathways/#Protein/2633_Cytosol,
http://smpdb.ca/pathways/#Protein/16309,
http://smpdb.ca/pathways/#Protein/15007_Cytoplasm,
http://smpdb.ca/pathways/#Protein/12228,
http://smpdb.ca/pathways/#Protein/322_Cytosol,
http://smpdb.ca/pathways/#Protein/2023,
http://smpdb.ca/pathways/#Protein/16224_Cytosol,
http://smpdb.ca/pathways/#Protein/22255_Cytoplasm,
http://smpdb.ca/pathways/#Protein/6312_Cytoplasm,
http://smpdb.ca/pathways/#Protein/299_Cytoplasm,
http://smpdb.ca/pathways/#Protein/6195,
http://smpdb.ca/pathways/#Protein/11692_Chloroplast,
http://smpdb.ca/pathways/#Protein/22022_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/6737,
http://smpdb.ca/pathways/#Protein/11782_Chloroplast,
http://smpdb.ca/pathways/#Protein/13619_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Protein/19353_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/19606_Membrane,
http://smpdb.ca/pathways/#Protein/20818_Nucleus,
http://smpdb.ca/pathways/#Protein/19543_Cytosol,
http://smpdb.ca/pathways/#Protein/976_Cytosol,
http://smpdb.ca/pathways/#Protein/15931_Peroxisome,
http://smpdb.ca/pathways/#Protein/17034_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/16927_Cytosol,
http://smpdb.ca/pathways/#Protein/17205_Cytosol,
http://smpdb.ca/pathways/#Protein/22362_Cytosol,
http://smpdb.ca/pathways/#Protein/492_Cytoplasm,
http://smpdb.ca/pathways/#Protein/22814_Cytoplasm,
http://smpdb.ca/pathways/#Protein/20770_Cytoplasm,
http://smpdb.ca/pathways/#Protein/6655,
http://smpdb.ca/pathways/#Protein/20122_Cytoplasm,
http://smpdb.ca/pathways/#Protein/14460_Nucleus,
http://smpdb.ca/pathways/#Protein/17268_Cytoplasm,
http://smpdb.ca/pathways/#Protein/259_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Protein/19470_Cytosol,
http://smpdb.ca/pathways/#Protein/7941_Cytoplasm,
http://smpdb.ca/pathways/#Protein/21687,
http://smpdb.ca/pathways/#Protein/17402_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/19396_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/14750_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/10622,
http://smpdb.ca/pathways/#Protein/15290_Cytoplasm,
http://smpdb.ca/pathways/#Protein/16165_Cytoplasm,
http://smpdb.ca/pathways/#Protein/10642,
http://smpdb.ca/pathways/#Protein/11192_Peroxisome,
http://smpdb.ca/pathways/#Protein/10662_Cytosol,
http://smpdb.ca/pathways/#Protein/15908_Cytosol,
http://smpdb.ca/pathways/#Protein/724_Cytosol,
http://smpdb.ca/pathways/#Protein/14918_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Protein/19509_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/22202,
http://smpdb.ca/pathways/#Protein/17475_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/93_Cytosol,
http://smpdb.ca/pathways/#Protein/14626_Cytoplasm,
http://smpdb.ca/pathways/#Protein/16412_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/1852,
http://smpdb.ca/pathways/#Protein/10533,
http://smpdb.ca/pathways/#Protein/5921_Inner_Membrane,
http://smpdb.ca/pathways/#Protein/14160_Cytoplasm,
http://smpdb.ca/pathways/#Protein/1410_Extracellular_Space,
http://smpdb.ca/pathways/#Protein/15174_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Protein/16193_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Protein/19533_Cytosol,
http://smpdb.ca/pathways/#Protein/15694_Cytosol,
http://smpdb.ca/pathways/#Protein/13646_Cytoplasm,
http://smpdb.ca/pathways/#Protein/5781_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/21772,
http://smpdb.ca/pathways/#Protein/20760_Cytoplasm,
http://smpdb.ca/pathways/#Protein/1441_Cytosol,
http://smpdb.ca/pathways/#Protein/6054,
http://smpdb.ca/pathways/#Protein/16939_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/22840_Mitochondrion,
http://smpdb.ca/pathways/#Protein/854_Mitochondrion,
http://smpdb.ca/pathways/#Protein/13828_Cytosol,
http://smpdb.ca/pathways/#Protein/13933_Cytoplasm,
http://smpdb.ca/pathways/#Protein/11792_Cytosol,
http://smpdb.ca/pathways/#Protein/22828,
http://smpdb.ca/pathways/#Protein/13810_Cytosol,
http://smpdb.ca/pathways/#Protein/13717_Cytosol,
http://smpdb.ca/pathways/#Protein/21904_Nucleus,
http://smpdb.ca/pathways/#Protein/14674,
http://smpdb.ca/pathways/#Protein/11724_Mitochondrial_Inner_Membrane,
http://smpdb.ca/pathways/#Protein/14589,
http://smpdb.ca/pathways/#Protein/6647_Cytosol,
http://smpdb.ca/pathways/#Protein/17476_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/15441_Lysosome,
http://smpdb.ca/pathways/#Protein/14666,
http://smpdb.ca/pathways/#Protein/19500_Nucleus,
http://smpdb.ca/pathways/#Protein/20555_Cytoplasm,
http://smpdb.ca/pathways/#Protein/15865_Mitochondrion,
http://smpdb.ca/pathways/#Protein/31_Mitochondrion,
http://smpdb.ca/pathways/#Protein/20755_Cytoplasm,
http://smpdb.ca/pathways/#Protein/6266_Inner_Membrane,
http://smpdb.ca/pathways/#Protein/17266_Cytoplasm,
http://smpdb.ca/pathways/#Protein/2216,
http://smpdb.ca/pathways/#Protein/19570_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/6049,
http://smpdb.ca/pathways/#Protein/15098_Mitochondrion,
http://smpdb.ca/pathways/#Protein/21373,
http://smpdb.ca/pathways/#Protein/22831,
http://smpdb.ca/pathways/#Protein/5793_Mitochondrial_Inner_Membrane,
http://smpdb.ca/pathways/#Protein/7043_Inner_Membrane,
http://smpdb.ca/pathways/#Protein/145,
http://smpdb.ca/pathways/#Protein/5410_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/17220_Cytosol,
http://smpdb.ca/pathways/#Protein/6058,
http://smpdb.ca/pathways/#Protein/15422_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/6114,
http://smpdb.ca/pathways/#Protein/14622,
http://smpdb.ca/pathways/#Protein/14834_Cytoplasm,
http://smpdb.ca/pathways/#Protein/20026_Cytoplasm,
http://smpdb.ca/pathways/#Protein/12252,
http://smpdb.ca/pathways/#Protein/20399,
http://smpdb.ca/pathways/#Protein/6077_Cytosol,
http://smpdb.ca/pathways/#Protein/17123_Cytoplasm,
http://smpdb.ca/pathways/#Protein/17479_Cytosol,
http://smpdb.ca/pathways/#Protein/19700_Cytosol,
http://smpdb.ca/pathways/#Protein/15701_Mitochondrion,
http://smpdb.ca/pathways/#Protein/10320_Cytosol,
http://smpdb.ca/pathways/#Protein/14285_Cytosol,
http://smpdb.ca/pathways/#Protein/11556_Chloroplast,
http://smpdb.ca/pathways/#Protein/19913_Cytoplasm,
http://smpdb.ca/pathways/#Protein/17368_Cytosol,
http://smpdb.ca/pathways/#Protein/11189_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Protein/12064_Cytosol,
http://smpdb.ca/pathways/#Protein/19651_Cytoplasm,
http://smpdb.ca/pathways/#Protein/19758_Cytosol,
http://smpdb.ca/pathways/#Protein/15304_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/2715_Cytoplasm,
http://smpdb.ca/pathways/#Protein/276_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/17661_Cytosol,
http://smpdb.ca/pathways/#Protein/12314,
http://smpdb.ca/pathways/#Protein/10826,
http://smpdb.ca/pathways/#Protein/20042_Cytoplasm,
http://smpdb.ca/pathways/#Protein/13592_Cytosol,
http://smpdb.ca/pathways/#Protein/15173_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Protein/5788_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/19592_Cytosol,
http://smpdb.ca/pathways/#Protein/15081_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Protein/10684,
http://smpdb.ca/pathways/#Protein/16536_Mitochondrion,
http://smpdb.ca/pathways/#Protein/15402_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Protein/12029,
http://smpdb.ca/pathways/#Protein/17429_Cytosol,
http://smpdb.ca/pathways/#Protein/4437_Cytoplasm,
http://smpdb.ca/pathways/#Protein/11479,
http://smpdb.ca/pathways/#Protein/14727_Nucleus,
http://smpdb.ca/pathways/#Protein/22154_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/7343,
http://smpdb.ca/pathways/#Protein/11895_Cytosol,
http://smpdb.ca/pathways/#Protein/21809_Cytoplasm,
http://smpdb.ca/pathways/#Protein/22867_Chloroplast,
http://smpdb.ca/pathways/#Protein/22047_Cytoplasm,
http://smpdb.ca/pathways/#Protein/1621,
http://smpdb.ca/pathways/#Protein/16928_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/14201_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/7307,
http://smpdb.ca/pathways/#Protein/21755_Cytoplasm,
http://smpdb.ca/pathways/#Protein/1424_Cytosol,
http://smpdb.ca/pathways/#Protein/16415_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/2100,
http://smpdb.ca/pathways/#Protein/22863_Cytosol,
http://smpdb.ca/pathways/#Protein/6125,
http://smpdb.ca/pathways/#Protein/17355_Cytosol,
http://smpdb.ca/pathways/#Protein/14957_Cytosol,
http://smpdb.ca/pathways/#Protein/1423,
http://smpdb.ca/pathways/#Protein/10817_Mitochondrion,
http://smpdb.ca/pathways/#Protein/6281,
http://smpdb.ca/pathways/#Protein/19895_Cytoplasm,
http://smpdb.ca/pathways/#Protein/11774_Mitochondrial_Inner_Membrane,
http://smpdb.ca/pathways/#Protein/17552_Cytoplasm,
http://smpdb.ca/pathways/#Protein/7937,
http://smpdb.ca/pathways/#Protein/5795_Cytoplasm,
http://smpdb.ca/pathways/#Protein/16114,
http://smpdb.ca/pathways/#Protein/14751_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/13731_Cytoplasm,
http://smpdb.ca/pathways/#Protein/1897_Cytoplasm,
http://smpdb.ca/pathways/#Protein/10795,
http://smpdb.ca/pathways/#Protein/15413_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Protein/19451_Nucleus,
http://smpdb.ca/pathways/#Protein/975,
http://smpdb.ca/pathways/#Protein/14880_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Protein/19608,
http://smpdb.ca/pathways/#Protein/16417,
http://smpdb.ca/pathways/#Protein/17262_Cytoplasm,
http://smpdb.ca/pathways/#Protein/16659_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Protein/13706_Mitochondrion,
http://smpdb.ca/pathways/#Protein/20157_Cytoplasm,
http://smpdb.ca/pathways/#Protein/13824_Mitochondrion,
http://smpdb.ca/pathways/#Protein/20534,
http://smpdb.ca/pathways/#Protein/1248_Cytoplasm,
http://smpdb.ca/pathways/#Protein/16132_Cytosol,
http://smpdb.ca/pathways/#Protein/4609_Membrane,
http://smpdb.ca/pathways/#Protein/19653_Cytoplasm,
http://smpdb.ca/pathways/#Protein/15107_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Protein/19539_Cytosol,
http://smpdb.ca/pathways/#Protein/6565_Inner_Membrane,
http://smpdb.ca/pathways/#Protein/15643_Cytosol,
http://smpdb.ca/pathways/#Protein/7793_Extracellular_Space,
http://smpdb.ca/pathways/#Protein/7945_Cytoplasm,
http://smpdb.ca/pathways/#Protein/194_Cytoplasm,
http://smpdb.ca/pathways/#Protein/6332,
http://smpdb.ca/pathways/#Protein/12001,
http://smpdb.ca/pathways/#Protein/15695_Cytosol,
http://smpdb.ca/pathways/#Protein/10625_Cytosol,
http://smpdb.ca/pathways/#Protein/14953_Cytosol,
http://smpdb.ca/pathways/#Protein/3977_Nucleus,
http://smpdb.ca/pathways/#Protein/11978_Inner_Membrane,
http://smpdb.ca/pathways/#Protein/13846_Cytosol,
http://smpdb.ca/pathways/#Protein/17077_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Protein/304_Extracellular_Space,
http://smpdb.ca/pathways/#Protein/15965_Cytoplasm,
http://smpdb.ca/pathways/#Protein/16226_Cytoplasm,
http://smpdb.ca/pathways/#Protein/10531_Cytosol,
http://smpdb.ca/pathways/#Protein/220_Extracellular_Space,
http://smpdb.ca/pathways/#Protein/14907_Mitochondrion,
http://smpdb.ca/pathways/#Protein/14689_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/15404_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Protein/6552,
http://smpdb.ca/pathways/#Protein/19792_Mitochondrion,
http://smpdb.ca/pathways/#Protein/16655_Cytoplasm,
http://smpdb.ca/pathways/#Protein/14749_Mitochondrial_Inner_Membrane,
http://smpdb.ca/pathways/#Protein/11299_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Protein/16184_Golgi_apparatus,
http://smpdb.ca/pathways/#Protein/16922_Cytoplasm,
http://smpdb.ca/pathways/#Protein/16108,
http://smpdb.ca/pathways/#Protein/16109,
http://smpdb.ca/pathways/#Protein/19741_Cytoplasm,
http://smpdb.ca/pathways/#Protein/1026_Cytoplasm,
http://smpdb.ca/pathways/#Protein/16657_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/7394,
http://smpdb.ca/pathways/#Protein/11649_Chloroplast,
http://smpdb.ca/pathways/#Protein/15737_Cytoplasm,
http://smpdb.ca/pathways/#Protein/10982,
http://smpdb.ca/pathways/#Protein/15927_Peroxisome,
http://smpdb.ca/pathways/#Protein/16920_Cytosol,
http://smpdb.ca/pathways/#Protein/6630,
http://smpdb.ca/pathways/#Protein/16865_Cytosol,
http://smpdb.ca/pathways/#Protein/12248,
http://smpdb.ca/pathways/#Protein/22845_Peroxisome,
http://smpdb.ca/pathways/#Protein/11054,
http://smpdb.ca/pathways/#Protein/20521,
http://smpdb.ca/pathways/#Protein/15278_Mitochondrion,
http://smpdb.ca/pathways/#Protein/15461,
http://smpdb.ca/pathways/#Protein/8047_Cytoplasm,
http://smpdb.ca/pathways/#Protein/12068_Cytosol,
http://smpdb.ca/pathways/#Protein/17674_Cytosol,
http://smpdb.ca/pathways/#Protein/22989_Cytosol,
http://smpdb.ca/pathways/#Protein/15171_Mitochondrial_Outer_Membrane,
http://smpdb.ca/pathways/#Protein/10911,
http://smpdb.ca/pathways/#Protein/16121_Cytosol,
http://smpdb.ca/pathways/#Protein/10482,
http://smpdb.ca/pathways/#Protein/16568,
http://smpdb.ca/pathways/#Protein/20619_Cytoplasm,
http://smpdb.ca/pathways/#Protein/11808_Cytosol,
http://smpdb.ca/pathways/#Protein/10322_Cytosol,
http://smpdb.ca/pathways/#Protein/11074,
http://smpdb.ca/pathways/#Protein/19704_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/419_Cytoplasm,
http://smpdb.ca/pathways/#Protein/14654,
http://smpdb.ca/pathways/#Protein/19912_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/14902_Cytosol,
http://smpdb.ca/pathways/#Protein/19865_Cytosol,
http://smpdb.ca/pathways/#Protein/11935,
http://smpdb.ca/pathways/#Protein/21305_Membrane,
http://smpdb.ca/pathways/#Protein/2720,
http://smpdb.ca/pathways/#Protein/15351_Cytoplasm,
http://smpdb.ca/pathways/#Protein/12105,
http://smpdb.ca/pathways/#Protein/10626,
http://smpdb.ca/pathways/#Protein/1283_Cytoplasm,
http://smpdb.ca/pathways/#Protein/1231_Cytoplasm,
http://smpdb.ca/pathways/#Protein/21778,
http://smpdb.ca/pathways/#Protein/20601_Cytosol,
http://smpdb.ca/pathways/#Protein/11109_Cytosol,
http://smpdb.ca/pathways/#Protein/20720_Cytoplasm,
http://smpdb.ca/pathways/#Protein/11811_Cytosol,
http://smpdb.ca/pathways/#Protein/10932,
http://smpdb.ca/pathways/#Protein/15146_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Protein/7808,
http://smpdb.ca/pathways/#Protein/19656_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/6219,
http://smpdb.ca/pathways/#Protein/20009_Cytoplasm,
http://smpdb.ca/pathways/#Protein/11867,
http://smpdb.ca/pathways/#Protein/16231_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/17271_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/6245,
http://smpdb.ca/pathways/#Protein/2972,
http://smpdb.ca/pathways/#Protein/9551_Cytoplasm,
http://smpdb.ca/pathways/#Protein/16217_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/15003_Lysosome,
http://smpdb.ca/pathways/#Protein/13618_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Protein/16236_Cytosol,
http://smpdb.ca/pathways/#Protein/16745_Cytoplasm,
http://smpdb.ca/pathways/#Protein/10413,
http://smpdb.ca/pathways/#Protein/2448_Cytosol,
http://smpdb.ca/pathways/#Protein/6522,
http://smpdb.ca/pathways/#Protein/20525_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/11946,
http://smpdb.ca/pathways/#Protein/2706,
http://smpdb.ca/pathways/#Protein/1530_Cytosol,
http://smpdb.ca/pathways/#Protein/6291,
http://smpdb.ca/pathways/#Protein/10957_Cytosol,
http://smpdb.ca/pathways/#Protein/14957_Mitochondrion,
http://smpdb.ca/pathways/#Protein/19594_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/20696_Cytoplasm,
http://smpdb.ca/pathways/#Protein/677_Cytosol,
http://smpdb.ca/pathways/#Protein/6301_Cytoplasm,
http://smpdb.ca/pathways/#Protein/20069_Cytoplasm,
http://smpdb.ca/pathways/#Protein/20691_Cytoplasm,
http://smpdb.ca/pathways/#Protein/13861_Golgi_apparatus,
http://smpdb.ca/pathways/#Protein/11673_Chloroplast,
http://smpdb.ca/pathways/#Protein/13690_Cytosol,
http://smpdb.ca/pathways/#Protein/19474_Cytosol,
http://smpdb.ca/pathways/#Protein/13654_Mitochondrion,
http://smpdb.ca/pathways/#Protein/19458_Cytosol,
http://smpdb.ca/pathways/#Protein/5779_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/6061,
http://smpdb.ca/pathways/#Protein/21493_Cytoplasm,
http://smpdb.ca/pathways/#Protein/22153_Cytoplasm,
http://smpdb.ca/pathways/#Protein/20193_Cytoplasm,
http://smpdb.ca/pathways/#Protein/19656_Cytosol,
http://smpdb.ca/pathways/#Protein/13644_Cytoplasm,
http://smpdb.ca/pathways/#Protein/20166_Cytoplasm,
http://smpdb.ca/pathways/#Protein/19804_Cytoplasm,
http://smpdb.ca/pathways/#Protein/914_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/13685_Lysosome,
http://smpdb.ca/pathways/#Protein/13581_Chloroplast,
http://smpdb.ca/pathways/#Protein/19849,
http://smpdb.ca/pathways/#Protein/10354_Inner_Membrane,
http://smpdb.ca/pathways/#Protein/4922,
http://smpdb.ca/pathways/#Protein/14813_Cytoplasm,
http://smpdb.ca/pathways/#Protein/3500_Cytosol,
http://smpdb.ca/pathways/#Protein/16114_Membrane,
http://smpdb.ca/pathways/#Protein/13930_Lysosome,
http://smpdb.ca/pathways/#Protein/18730_Mitochondrial_Outer_Membrane,
http://smpdb.ca/pathways/#Protein/305_Mitochondrion,
http://smpdb.ca/pathways/#Protein/21304_Membrane,
http://smpdb.ca/pathways/#Protein/6375_Cytosol,
http://smpdb.ca/pathways/#Protein/2599_Cell_Membrane,
http://smpdb.ca/pathways/#Protein/14927_Mitochondrial_Inner_Membrane,
http://smpdb.ca/pathways/#Protein/16668_Cytoplasm,
http://smpdb.ca/pathways/#Protein/6084,
http://smpdb.ca/pathways/#Protein/15641_Cytosol,
http://smpdb.ca/pathways/#Protein/1319,
http://smpdb.ca/pathways/#Protein/15677_Cytosol,
http://smpdb.ca/pathways/#Protein/13562_Chloroplast,
http://smpdb.ca/pathways/#Protein/17017_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/1973,
http://smpdb.ca/pathways/#Protein/11653_Chloroplast,
http://smpdb.ca/pathways/#Protein/13698_Cytoplasm,
http://smpdb.ca/pathways/#Protein/5718_Cytosol,
http://smpdb.ca/pathways/#Protein/16466_Cytosol,
http://smpdb.ca/pathways/#Protein/11453_Cytosol,
http://smpdb.ca/pathways/#Protein/5729_Nucleus,
http://smpdb.ca/pathways/#Protein/2220,
http://smpdb.ca/pathways/#Protein/11900_Cytosol,
http://smpdb.ca/pathways/#Protein/7798_Mitochondrion,
http://smpdb.ca/pathways/#Protein/22249,
http://smpdb.ca/pathways/#Protein/7426,
http://smpdb.ca/pathways/#Protein/10571,
http://smpdb.ca/pathways/#Protein/11230,
http://smpdb.ca/pathways/#Protein/271_Cytoplasm,
http://smpdb.ca/pathways/#Protein/20130_Cytoplasm,
http://smpdb.ca/pathways/#Protein/14316_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Protein/358,
http://smpdb.ca/pathways/#Protein/16136_Cytosol,
http://smpdb.ca/pathways/#Protein/5730,
