entity,entityName
http://smpdb.ca/pathways/#Compound/PW_C000194_Cytosol,Uridine 5'-monophosphate
http://smpdb.ca/pathways/#Compound/PW_C000173_Mitochondrion,Pregnenolone
http://smpdb.ca/pathways/#Compound/PW_C009075_Endoplasmic_Reticulum,Diclofenac
http://smpdb.ca/pathways/#Compound/PW_C000936_Cytoplasm,Guanosine diphosphate
http://smpdb.ca/pathways/#Compound/PW_C002728_Cytosol,Phenylacetylglutamine
http://smpdb.ca/pathways/#Compound/PW_C000479_Chloroplast,D-Ribulose 5-phosphate
http://smpdb.ca/pathways/#Compound/PW_C041655_Inner_Membrane,Ferric enterobactin
http://smpdb.ca/pathways/#Compound/PW_C000457_Cytoplasm,Potassium
http://smpdb.ca/pathways/#Compound/PW_C009300,Dobutamine
http://smpdb.ca/pathways/#Compound/PW_C007792,"L-2,3-Dihydrodipicolinate"
http://smpdb.ca/pathways/#Compound/PW_C000768_Cytosol,Farnesyl pyrophosphate
http://smpdb.ca/pathways/#Compound/PW_C008612_Endoplasmic_Reticulum_Membrane,4-Hydroxycyclophosphamide
http://smpdb.ca/pathways/#Compound/PW_C002722,D-Mannose 1-phosphate
http://smpdb.ca/pathways/#Compound/PW_C000693_Cell_Membrane,Histamine
http://smpdb.ca/pathways/#Compound/PW_C009209_Cytoplasm,Esomeprazole
http://smpdb.ca/pathways/#Compound/PW_C000140,Ornithine
http://smpdb.ca/pathways/#Compound/PW_C000994_Inner_Membrane,"4,4-Dimethyl-5a-cholesta-8,24-dien-3-b-ol"
http://smpdb.ca/pathways/#Compound/PW_C006717_Lysosome,Galactosylceramide (d18:1/18:0) 
http://smpdb.ca/pathways/#Compound/PW_C040863_Cytosol,L-xylulose -5-phosphate
http://smpdb.ca/pathways/#Compound/PW_C002092,Biotinyl-5'-AMP
http://smpdb.ca/pathways/#Compound/PW_C002374_Cytoplasm,Rosiglitazone
http://smpdb.ca/pathways/#Compound/PW_C008868_Extracellular_Space,Diltiazem
http://smpdb.ca/pathways/#Compound/PW_C009593_Extracellular_Space,Rescinnamine
http://smpdb.ca/pathways/#Compound/PW_C001168_Cytoplasm,AICAR
http://smpdb.ca/pathways/#Compound/PW_C001111_Cytoplasm,Phosphoribosyl formamidocarboxamide
http://smpdb.ca/pathways/#Compound/PW_C001144_Peroxisome,NADH
http://smpdb.ca/pathways/#Compound/PW_C002106_Endoplasmic_Reticulum,15(S)-HPETE
http://smpdb.ca/pathways/#Compound/PW_C001142_Mitochondrial_Matrix,Acetoacetyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C001120,(R)-lipoic acid
http://smpdb.ca/pathways/#Compound/PW_C001811_Periplasmic_Space,Palmitoleic acid
http://smpdb.ca/pathways/#Compound/PW_C043019,Decarboxy-SAM
http://smpdb.ca/pathways/#Compound/PW_C104764_Cytoplasm,Homoeriodictyol
http://smpdb.ca/pathways/#Compound/Generic563,1-Acyl-sn-glycero-3-phosphocholine
http://smpdb.ca/pathways/#Compound/PW_C040716_Mitochondrial_Matrix,3-Hydroxyvalproic acid CoA
http://smpdb.ca/pathways/#Compound/PW_C001144_Endoplasmic_Reticulum,NADH
http://smpdb.ca/pathways/#Compound/Generic321_chloroplast,trigalactosyldiacylglycerol
http://smpdb.ca/pathways/#Compound/PW_C000141,N-Acetyl-D-glucosamine
http://smpdb.ca/pathways/#Compound/PW_C040617_Cytoplasm,Doxorubicinol deoxaglycone
http://smpdb.ca/pathways/#Compound/PW_C000972_Mitochondrion,Succinic acid semialdehyde
http://smpdb.ca/pathways/#Compound/PW_C040974,4'-phosphopantetheine
http://smpdb.ca/pathways/#Compound/PW_C000779_Mitochondrion,Dihydroneopterin triphosphate
http://smpdb.ca/pathways/#Compound/PW_C001152,Queuine
http://smpdb.ca/pathways/#Compound/PW_C001225,Verapamil
http://smpdb.ca/pathways/#Compound/PW_C041232,"UDP-N-Acetylmuramoyl-L-alanyl-D-γ-glutamyl-meso-2,6-diaminopimelate"
http://smpdb.ca/pathways/#Compound/PW_C000605,Glycogen
http://smpdb.ca/pathways/#Compound/PW_C016363_Chloroplast,ent-16-Kaurene
http://smpdb.ca/pathways/#Compound/PW_C001360_Cytoplasm,8-Dehydrocholesterol
http://smpdb.ca/pathways/#Compound/PW_C007986_Endoplasmic_Reticulum,"7 α,26-Dihydroxy-4-cholesten-3-one"
http://smpdb.ca/pathways/#Compound/PW_C009694_Cell_Membrane,Polythiazide
http://smpdb.ca/pathways/#Compound/PW_C006716_Golgi_apparatus,Galactosylceramide (d18:1/16:0)
http://smpdb.ca/pathways/#Compound/PW_C104734_Peroxisome,3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-butanoyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C042943," 2-methoxy-6-all trans-octaprenyl-2-methoxy-1,4-benzoquinol"
http://smpdb.ca/pathways/#Compound/PW_C001406,Itaconic acid
http://smpdb.ca/pathways/#Compound/PW_C040978,"UDP-2-N,3-O-bis[(3R)-3-hydroxytetradecanoyl]-α-D-glucosamine"
http://smpdb.ca/pathways/#Compound/PW_C000191_Cytosol,D-Ribose
http://smpdb.ca/pathways/#Compound/PW_C009184_Nucleus,Lamivudine
http://smpdb.ca/pathways/#Compound/PW_C000112_Periplasmic_Space,L-Isoleucine
http://smpdb.ca/pathways/#Compound/PW_C003007_Cytosol,2-Hydroxy-3-(4-hydroxyphenyl)propenoic acid
http://smpdb.ca/pathways/#Compound/Generic231,an electron-transfer quinone
http://smpdb.ca/pathways/#Compound/PW_C097007,Phosphate 
http://smpdb.ca/pathways/#Compound/PW_C104736_Peroxisome,3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-(E-buta-2-enoyl)-CoA
http://smpdb.ca/pathways/#Compound/PW_C000156,Quinolinic acid
http://smpdb.ca/pathways/#Compound/PW_C000209_Cytosol,Vitamin A
http://smpdb.ca/pathways/#Compound/PW_C008951_Cytoplasm,Gemcitabine
http://smpdb.ca/pathways/#Compound/PW_C001168,AICAR
http://smpdb.ca/pathways/#Compound/PW_C042942, dTDP-thomosamine
http://smpdb.ca/pathways/#Compound/PW_C001316_Chloroplast,Carbon dioxide
http://smpdb.ca/pathways/#Compound/PW_C000972_Cytoplasm,Succinic acid semialdehyde
http://smpdb.ca/pathways/#Compound/PW_C002100_Endoplasmic_Reticulum,δ-12-Prostaglandin J2
http://smpdb.ca/pathways/#Compound/PW_C000088_Cytoplasm,Fumaric acid
http://smpdb.ca/pathways/#Compound/PW_C017481_Endoplasmic_Reticulum,Cycloartenol
http://smpdb.ca/pathways/#Compound/PW_C009454_Cytosol,Trichlormethiazide
http://smpdb.ca/pathways/#Compound/PW_C002357_Cytoplasm,Lansoprazole
http://smpdb.ca/pathways/#Compound/PW_C009316_Endoplasmic_Reticulum,Diflunisal
http://smpdb.ca/pathways/#Compound/PW_C044583_Endoplasmic_Reticulum," ergosta-5,7,22,24(28)-tetraen-3-β-ol"
http://smpdb.ca/pathways/#Compound/PW_C006083_Cytosol,"PIP2(16:0/20:3(8Z,11Z,14Z))"
http://smpdb.ca/pathways/#Compound/PW_C040649_Cytoplasm,Norfluoxetine
http://smpdb.ca/pathways/#Compound/PW_C040072_Cytoplasm,Lipoyl-AMP
http://smpdb.ca/pathways/#Compound/PW_C001335,7-Methylxanthine
http://smpdb.ca/pathways/#Compound/PW_C001299_Extracellular_Space,Triamterene
http://smpdb.ca/pathways/#Compound/PW_C001037_Cytoplasm,4-Trimethylammoniobutanal
http://smpdb.ca/pathways/#Compound/PW_C000081,Glycerol 3-phosphate
http://smpdb.ca/pathways/#Compound/PW_C009896_Cytoplasm,Arbekacin
http://smpdb.ca/pathways/#Compound/PW_C000091_Cytosol,Glucosylceramide
http://smpdb.ca/pathways/#Compound/PW_C001769_Endoplasmic_Reticulum,Shikimic acid
http://smpdb.ca/pathways/#Compound/PW_C045259_Cytosol,(E)-indol-3-ylacetaldoxime
http://smpdb.ca/pathways/#Compound/PW_C044505,"2,3-didehydroadipyl-CoA"
http://smpdb.ca/pathways/#Compound/PW_C001086_Cytosol,Niacinamide
http://smpdb.ca/pathways/#Compound/PW_C042924,ferroheme b
http://smpdb.ca/pathways/#Compound/PW_C008646_Endoplasmic_Reticulum_Membrane,12-Hydroxynevirapine
http://smpdb.ca/pathways/#Compound/PW_C042663_Cytosol,UDP-galactose
http://smpdb.ca/pathways/#Compound/PW_C001345_Cytosol,Crotonoyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C000463,Hydrogen carbonate
http://smpdb.ca/pathways/#Compound/PW_C040034_Chloroplast,Hydrogen Ion
http://smpdb.ca/pathways/#Compound/PW_C044597,1-O-Hexadecyl-2-palmitoyl-sn-glycerol
http://smpdb.ca/pathways/#Compound/PW_C001977_Cytoplasm,Phosphoroselenoic acid 
http://smpdb.ca/pathways/#Compound/PW_C040695_Cytosol,Phosphatidyl-N-methylethanolamine
http://smpdb.ca/pathways/#Compound/PW_C040644_Endoplasmic_Reticulum_Membrane,Sorafenib metabolite M3
http://smpdb.ca/pathways/#Compound/PW_C003904_Mitochondrial_Outer_Membrane,LPA(16:0/0:0)
http://smpdb.ca/pathways/#Compound/PW_C009558_Cell_Membrane,Doxepin
http://smpdb.ca/pathways/#Compound/PW_C007230,"(24R)-Cholest-5-ene-3-β,7-α,24-triol  "
http://smpdb.ca/pathways/#Compound/PW_C001099_Cytoplasm,Coenzyme A
http://smpdb.ca/pathways/#Compound/PW_C001865_Chloroplast,(-)-Limonene
http://smpdb.ca/pathways/#Compound/PW_C000704_Mitochondrial_Matrix,L-Valine
http://smpdb.ca/pathways/#Compound/PW_C000938_Endoplasmic_Reticulum,"4a-Formyl-5a-cholesta-8,24-dien-3b-ol"
http://smpdb.ca/pathways/#Compound/PW_C040828_Cytosol,UDP-N-acetylmuramoyl-L-alanine
http://smpdb.ca/pathways/#Compound/PW_C000768_Endoplasmic_Reticulum,Farnesyl pyrophosphate
http://smpdb.ca/pathways/#Compound/PW_C001178_Cytosol,"5,10-Methylene-THF"
http://smpdb.ca/pathways/#Compound/PW_C001019_Chloroplast,D-Erythrose 4-phosphate
http://smpdb.ca/pathways/#Compound/PW_C000084_Cytoplasm,Homogentisic acid
http://smpdb.ca/pathways/#Compound/PW_C045266_Peroxisome,indolylmethyl glucosinolate aglycone
http://smpdb.ca/pathways/#Compound/PW_C002775_Cytosol,3-Oxooctadecanoyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C000810_Chloroplast,Phosphohydroxypyruvic acid
http://smpdb.ca/pathways/#Compound/PW_C000063_Mitochondrial_Matrix,Citric acid
http://smpdb.ca/pathways/#Compound/PW_C016115_Membrane,(S)-Abscisic acid
http://smpdb.ca/pathways/#Compound/PW_C000158_Extracellular_Space,Thiamine
http://smpdb.ca/pathways/#Compound/PW_C001757_Chloroplast,Neoxanthin
http://smpdb.ca/pathways/#Compound/PW_C001171,Tetradecanoyl-CoA 
http://smpdb.ca/pathways/#Compound/PW_C002001_Mitochondrion,3-Oxododecanoyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C040060_Lysosome,hexadecanoyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C001562_Cytoplasm,"11,12-DiHETrE"
http://smpdb.ca/pathways/#Compound/PW_C000969_Cytoplasm,Glucosamine 6-phosphate
http://smpdb.ca/pathways/#Compound/PW_C002995,"3a,7a-Dihydroxy-5b-cholestane"
http://smpdb.ca/pathways/#Compound/PW_C000095_Inner_Membrane,L-Glutamic acid
http://smpdb.ca/pathways/#Compound/PW_C001032_Mitochondrion,Glutaryl-CoA
http://smpdb.ca/pathways/#Compound/PW_C002945_Mitochondrion,3-Hexaprenyl-4-hydroxybenzoic acid
http://smpdb.ca/pathways/#Compound/PW_C003005,Adenosyl cobinamide
http://smpdb.ca/pathways/#Compound/PW_C041220,Precorrin 2
http://smpdb.ca/pathways/#Compound/Generic86_chloroplast,a holo-[acyl-carrier protein]
http://smpdb.ca/pathways/#Compound/PW_C041013,"(2R,4S)-2-methyl-2,4-dihydroxydihydrofuran-3-one"
http://smpdb.ca/pathways/#Compound/PW_C040709_Endoplasmic_Reticulum,"2,3-Dinor-8iso prostaglandin F1α"
http://smpdb.ca/pathways/#Compound/PW_C001316_Peroxisome,Carbon dioxide
http://smpdb.ca/pathways/#Compound/PW_C000934,N2-Succinyl-L-ornithine
http://smpdb.ca/pathways/#Compound/PW_C000053_Cytoplasm,Dihydrouracil
http://smpdb.ca/pathways/#Compound/PW_C040646_Cytosol,Sorafenib metabolite M5
http://smpdb.ca/pathways/#Compound/PW_C000940_Cytosol,Acetyl-CoA
http://smpdb.ca/pathways/#Compound/Generic210,long-chain fatty acyl-CoA 
http://smpdb.ca/pathways/#Compound/PW_C012051_Endoplasmic_Reticulum_Membrane,Aromadendrin
http://smpdb.ca/pathways/#Compound/PW_C104580,"7,8-dihydropterin"
http://smpdb.ca/pathways/#Compound/PW_C008639,4-ene-Valproic acid
http://smpdb.ca/pathways/#Compound/PW_C001092,Putrescine
http://smpdb.ca/pathways/#Compound/PW_C000658_Mitochondrion,Propionylcarnitine
http://smpdb.ca/pathways/#Compound/PW_C000169_Exocytic_Vesicle,Thyroxine
http://smpdb.ca/pathways/#Compound/PW_C012051_Cytoplasm,Aromadendrin
http://smpdb.ca/pathways/#Compound/PW_C001719_Mitochondrial_Matrix,Hexanoyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C000463_Mitochondrion,Hydrogen carbonate
http://smpdb.ca/pathways/#Compound/PW_C041176_Inner_Membrane,2(α-D-Mannosyl)-D-glycerate
http://smpdb.ca/pathways/#Compound/PW_C000146_Chloroplast,NADPH
http://smpdb.ca/pathways/#Compound/PW_C001565,Cadaverine
http://smpdb.ca/pathways/#Compound/PW_C040921_Cytosol,2-aminoprop-2-enoate
http://smpdb.ca/pathways/#Compound/PW_C042939," 2-C-Methyl-D-erythritol-2,4-cyclodiphosphate"
http://smpdb.ca/pathways/#Compound/Generic228_Cytosol,a [lipoyl-carrier protein]-L-lysine
http://smpdb.ca/pathways/#Compound/PW_C008794_Endoplasmic_Reticulum_Membrane,Phenytoin
http://smpdb.ca/pathways/#Compound/PW_C104723_Chloroplast,Dinor-12-oxo-phytodienoate
http://smpdb.ca/pathways/#Compound/PW_C042930,(S)-4-amino-5-oxopentanoate
http://smpdb.ca/pathways/#Compound/PW_C000050_Cytoplasm,Deoxyinosine
http://smpdb.ca/pathways/#Compound/Generic105,a reduced glutaredoxin
http://smpdb.ca/pathways/#Compound/PW_C040599_Endoplasmic_Reticulum_Membrane,2-hydroxydesipramine
http://smpdb.ca/pathways/#Compound/PW_C041668,4-Amino-4-deoxy-L-arabinose
http://smpdb.ca/pathways/#Compound/PW_C001420_Endoplasmic_Reticulum_Membrane,Water
http://smpdb.ca/pathways/#Compound/PW_C044580,Zymosterol
http://smpdb.ca/pathways/#Compound/PW_C008884_Cytosol,Vinorelbine
http://smpdb.ca/pathways/#Compound/PW_C001176_Inner_Membrane,Mannitol 1-phosphate
http://smpdb.ca/pathways/#Compound/PW_C001061_Cytosol,Dephospho-CoA
http://smpdb.ca/pathways/#Compound/PW_C000143_Cytosol,NADP
http://smpdb.ca/pathways/#Compound/PW_C001812_Cytosol,cis-Vaccenic acid
http://smpdb.ca/pathways/#Compound/PW_C000975_Cytosol,Maltotriose
http://smpdb.ca/pathways/#Compound/PW_C040482_Endoplasmic_Reticulum,1-alkyl-2-acylglycerol 3 phosphate(18:0/20:4)
http://smpdb.ca/pathways/#Compound/PW_C000102,Hypoxanthine
http://smpdb.ca/pathways/#Compound/Generic156_Mitochondrial_Inner_Membrane,an L-1-phosphatidyl-glycerol 
http://smpdb.ca/pathways/#Compound/PW_C096745_Cell_Membrane,Histapyrrodine
http://smpdb.ca/pathways/#Compound/PW_C044540,(2E)-eicosenoyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C040978_Cytosol,"UDP-2-N,3-O-bis[(3R)-3-hydroxytetradecanoyl]-α-D-glucosamine"
http://smpdb.ca/pathways/#Compound/PW_C000071_Cytoplasm,γ-Aminobutyric acid
http://smpdb.ca/pathways/#Compound/Generic551_Endoplasmic_Reticulum_Membrane,Acyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C000078,Glycine
http://smpdb.ca/pathways/#Compound/PW_C009100,Bisoprolol
http://smpdb.ca/pathways/#Compound/PW_C041004_Periplasmic_Space,D-fructuronate
http://smpdb.ca/pathways/#Compound/PW_C000904_Cytosol,3-Hydroxybutyryl-CoA
http://smpdb.ca/pathways/#Compound/PW_C000592_Mitochondrion,Malic acid
http://smpdb.ca/pathways/#Compound/PW_C104652_Endoplasmic_Reticulum_Membrane,"4,4-dimethyl-5α-cholesta-8,14,24-trien-3β-ol"
http://smpdb.ca/pathways/#Compound/PW_C003004_Inner_Membrane,Cobinamide
http://smpdb.ca/pathways/#Compound/PW_C000983_Cytosol,"Glyceric acid 1,3-biphosphate"
http://smpdb.ca/pathways/#Compound/PW_C040520_Cytoplasm,6-Methylthiopurine 5'-monophosphate ribonucleotide
http://smpdb.ca/pathways/#Compound/PW_C000193_Chloroplast,Uridine diphosphate glucose
http://smpdb.ca/pathways/#Compound/PW_C006758_chloroplast,Phytyl diphosphate
http://smpdb.ca/pathways/#Compound/PW_C104664,Ecdysone
http://smpdb.ca/pathways/#Compound/PW_C009024,Dibucaine
http://smpdb.ca/pathways/#Compound/PW_C040663_Golgi_apparatus,Lamivudine-diphosphate-choline
http://smpdb.ca/pathways/#Compound/PW_C000974,Coproporphyrinogen III
http://smpdb.ca/pathways/#Compound/PW_C001006,QH2
http://smpdb.ca/pathways/#Compound/PW_C000915_Cytosol,Nicotinic acid adenine dinucleotide
http://smpdb.ca/pathways/#Compound/PW_C044544,3-oxotetracosanoyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C000184,Sphinganine
http://smpdb.ca/pathways/#Compound/PW_C000084_Chloroplast,Homogentisic acid
http://smpdb.ca/pathways/#Compound/PW_C000748_Endoplasmic_Reticulum,Stigmasterol
http://smpdb.ca/pathways/#Compound/Generic70_Cytosol,Reduced electron-transfer flavoprotein
http://smpdb.ca/pathways/#Compound/PW_C007243,"2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol "
http://smpdb.ca/pathways/#Compound/PW_C001017_Cytoplasm,Pyridoxine 5'-phosphate
http://smpdb.ca/pathways/#Compound/PW_C008774_Cell_Membrane,Methyclothiazide
http://smpdb.ca/pathways/#Compound/PW_C001104_Endoplasmic_Reticulum_Membrane,Phosphate
http://smpdb.ca/pathways/#Compound/PW_C007786,Isopropylmaleate
http://smpdb.ca/pathways/#Compound/Generic231_Mitochondrial_Inner_Membrane,an electron-transfer quinone
http://smpdb.ca/pathways/#Compound/PW_C000661_Mitochondrial_Outer_Membrane,Stearic acid
http://smpdb.ca/pathways/#Compound/PW_C007859_Cytosol,4-Oxoretinol
http://smpdb.ca/pathways/#Compound/PW_C001034_Mitochondrial_Outer_Membrane,Adenosine diphosphate
http://smpdb.ca/pathways/#Compound/PW_C000057,Cytidine triphosphate
http://smpdb.ca/pathways/#Compound/PW_C000946_Cell_Membrane,4a-Methylzymosterol
http://smpdb.ca/pathways/#Compound/PW_C002962_Endoplasmic_Reticulum_Membrane,"24,25-Dihydrolanosterol"
http://smpdb.ca/pathways/#Compound/PW_C040076_Cytosol,Cyclic pyranopterin monophosphate
http://smpdb.ca/pathways/#Compound/PW_C007720_Endoplasmic_Reticulum_Membrane,4α-Carboxy-4β-methyl-5α-cholesta-8-en-3β-ol
http://smpdb.ca/pathways/#Compound/PW_C007319_Peroxisome,Dihydroxyacetone Phosphate Acyl Ester
http://smpdb.ca/pathways/#Compound/Generic258,a [phospholipid] cyclopropane fatty acid
http://smpdb.ca/pathways/#Compound/PW_C001099_Chloroplast,Coenzyme A
http://smpdb.ca/pathways/#Compound/PW_C001283,Atenolol
http://smpdb.ca/pathways/#Compound/PW_C001063_Cytoplasm,3-Hydroxy-3-methylglutaryl-CoA
http://smpdb.ca/pathways/#Compound/PW_C040502,Active Metabolite of Lansoprazole
http://smpdb.ca/pathways/#Compound/PW_C000540_Cytosol,L-Leucine
http://smpdb.ca/pathways/#Compound/PW_C000162_Cytoplasm,Sulfite
http://smpdb.ca/pathways/#Compound/PW_C000201_Smooth_Endoplasmic_Reticulum_,Uridine 5'-diphosphate
http://smpdb.ca/pathways/#Compound/PW_C000069_Inner_Membrane,Galactitol
http://smpdb.ca/pathways/#Compound/PW_C040034_Mitochondrion,Hydrogen Ion
http://smpdb.ca/pathways/#Compound/PW_C001420_Cell_Membrane,Water
http://smpdb.ca/pathways/#Compound/PW_C009916_Cytosol,Lornoxicam
http://smpdb.ca/pathways/#Compound/PW_C041450,Diacetylchitobiose-6-phosphate
http://smpdb.ca/pathways/#Compound/PW_C040941,β-D-fructofuranose 6-phosphate
http://smpdb.ca/pathways/#Compound/PW_C042909,10-formyl-tetrahydrofolate mono-L-glutamate
http://smpdb.ca/pathways/#Compound/PW_C001052_Cytosol,Adenosine tetraphosphate
http://smpdb.ca/pathways/#Compound/PW_C000181_Exocytic_Vesicle,Liothyronine
http://smpdb.ca/pathways/#Compound/PW_C040399_Cytoplasm,Phenol sulphate
http://smpdb.ca/pathways/#Compound/PW_C001214_Inner_Membrane,DL-O-Phosphoserine
http://smpdb.ca/pathways/#Compound/PW_C002997_Peroxisome,"3a,7a-Dihydroxy-5b-cholest-24-enoyl-CoA"
http://smpdb.ca/pathways/#Compound/Generic94,a pimeloyl-[acp] methyl ester
http://smpdb.ca/pathways/#Compound/PW_C001106_Cytoplasm,Pyridoxamine
http://smpdb.ca/pathways/#Compound/PW_C008639_Mitochondrial_Matrix,4-ene-Valproic acid
http://smpdb.ca/pathways/#Compound/PW_C000092_Mitochondrion,Formic acid
http://smpdb.ca/pathways/#Compound/PW_C040557_Endoplasmic_Reticulum_Membrane,"10,11-Dihydroxycarbamazepine"
http://smpdb.ca/pathways/#Compound/PW_C009649_Endoplasmic_Reticulum_Membrane,Clomipramine
http://smpdb.ca/pathways/#Compound/PW_C000930_Cytoplasm,Dyspropterin
http://smpdb.ca/pathways/#Compound/PW_C002955_Lysosome,Tetrahydrofolyl-[Glu](n)
http://smpdb.ca/pathways/#Compound/PW_C021040,cis-3-Hexenyl acetate
http://smpdb.ca/pathways/#Compound/PW_C057887_Chloroplast,xanthoxin
http://smpdb.ca/pathways/#Compound/Generic97,a reduced flavodoxin
http://smpdb.ca/pathways/#Compound/PW_C000855,5-Methylthioribose
http://smpdb.ca/pathways/#Compound/PW_C000819,Hydroxide
http://smpdb.ca/pathways/#Compound/PW_C007810_Cytosol,N-Succinyl-2-amino-6-ketopimelate
http://smpdb.ca/pathways/#Compound/PW_C000139_Cytoplasm,Myo-inositol 1-phosphate
http://smpdb.ca/pathways/#Compound/PW_C001316_Endoplasmic_Reticulum_Membrane,Carbon dioxide
http://smpdb.ca/pathways/#Compound/PW_C000119_Cytosol,α-Lactose
http://smpdb.ca/pathways/#Compound/PW_C040928_Chloroplast,2-iminopropanoate
http://smpdb.ca/pathways/#Compound/PW_C001092_Periplasmic_Space,Putrescine
http://smpdb.ca/pathways/#Compound/PW_C001028_Endoplasmic_Reticulum,Prostaglandin I2
http://smpdb.ca/pathways/#Compound/PW_C001378,Tiglyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C000015_Cytosol,3-Methoxytyramine
http://smpdb.ca/pathways/#Compound/PW_C104769_Endoplasmic_Reticulum_Membrane,Fustin
http://smpdb.ca/pathways/#Compound/PW_C002009_Mitochondrial_Matrix,(2E)-Hexadecenoyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C000846,Coenzyme Q10
http://smpdb.ca/pathways/#Compound/PW_C006388_Cell_Membrane,LysoPC(14:0/0:0)
http://smpdb.ca/pathways/#Compound/PW_C000914_Cytoplasm,Adenosine diphosphate ribose
http://smpdb.ca/pathways/#Compound/PW_C012347_Chloroplast,"(3Z,6Z)-3,6-Nonadienal"
http://smpdb.ca/pathways/#Compound/PW_C042923_Periplasmic_Space, D-phenylalanine
http://smpdb.ca/pathways/#Compound/PW_C000724_Cytoplasm,Deoxyadenosine monophosphate
http://smpdb.ca/pathways/#Compound/PW_C000828,Glyceraldehyde
http://smpdb.ca/pathways/#Compound/PW_C008135_Cytosol,Formyl-5-hydroxykynurenamine
http://smpdb.ca/pathways/#Compound/Generic210_Endoplasmic_Reticulum,long-chain fatty acyl-CoA 
http://smpdb.ca/pathways/#Compound/PW_C000900,Heme O
http://smpdb.ca/pathways/#Compound/PW_C040758,adenosylcobalamin 5'-phosphate
http://smpdb.ca/pathways/#Compound/PW_C009054_Cytoplasm,Tigecycline
http://smpdb.ca/pathways/#Compound/PW_C097908_Cytoplasm,Diacylglycerol
http://smpdb.ca/pathways/#Compound/PW_C008769_Endoplasmic_Reticulum,Lovastatin
http://smpdb.ca/pathways/#Compound/PW_C000789,3-Sulfinoalanine
http://smpdb.ca/pathways/#Compound/PW_C001719_Mitochondrion,Hexanoyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C000164_Chloroplast,Pyruvic acid
http://smpdb.ca/pathways/#Compound/PW_C042663_chloroplast,UDP-galactose
http://smpdb.ca/pathways/#Compound/PW_C011457_Cytosol,Glucobrassicin
http://smpdb.ca/pathways/#Compound/PW_C001309_Peroxisome,Pristanal
http://smpdb.ca/pathways/#Compound/PW_C000704,L-Valine
http://smpdb.ca/pathways/#Compound/PW_C000995_Cytosol,Glutaconyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C000044_Cytosol,L-Carnitine
http://smpdb.ca/pathways/#Compound/PW_C001003_Cytoplasm,1-Pyrroline-5-carboxylic acid
http://smpdb.ca/pathways/#Compound/PW_C008133_Endoplasmic_Reticulum,Fe3+
http://smpdb.ca/pathways/#Compound/PW_C000768_Mitochondrion,Farnesyl pyrophosphate
http://smpdb.ca/pathways/#Compound/PW_C002047_Cytosol,5-Hydroxyindoleacetaldehyde
http://smpdb.ca/pathways/#Compound/PW_C040949,α-D-Glucose 1-phosphate
http://smpdb.ca/pathways/#Compound/PW_C000162,Sulfite
http://smpdb.ca/pathways/#Compound/PW_C000940_Mitochondrial_Inner_Membrane,Acetyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C040927_Cytosol,"(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate"
http://smpdb.ca/pathways/#Compound/PW_C044566,Tryptophol
http://smpdb.ca/pathways/#Compound/PW_C008757_Cytosol,Torasemide
http://smpdb.ca/pathways/#Compound/PW_C001746_Endoplasmic_Reticulum,"Vitamin K1 2,3-epoxide"
http://smpdb.ca/pathways/#Compound/PW_C001191_Chloroplast,D-Ribose 5-phosphate
http://smpdb.ca/pathways/#Compound/PW_C001329,5'-Deoxyadenosine
http://smpdb.ca/pathways/#Compound/PW_C000971_Cytosol,Spermidine
http://smpdb.ca/pathways/#Compound/PW_C000976_Mitochondrion,Allysine
http://smpdb.ca/pathways/#Compound/PW_C001065_Melanosome_Membrane,Oxygen
http://smpdb.ca/pathways/#Compound/PW_C040481,Carboxyphosphamide
http://smpdb.ca/pathways/#Compound/PW_C057934_Endoplasmic_Reticulum,ent-kaurenoate
http://smpdb.ca/pathways/#Compound/PW_C000191,D-Ribose
http://smpdb.ca/pathways/#Compound/PW_C000423,Magnesium
http://smpdb.ca/pathways/#Compound/PW_C042907_Cytosol,N5-methyl--tetrahydropteroyl tri-L-glutamate
http://smpdb.ca/pathways/#Compound/Generic264, a [histone]-L-lysine
http://smpdb.ca/pathways/#Compound/PW_C000032_Mitochondrial_Outer_Membrane,Adenosine monophosphate
http://smpdb.ca/pathways/#Compound/PW_C001632_Melanosome_Membrane,Hydroquinone
http://smpdb.ca/pathways/#Compound/PW_C001783,Hydrogen peroxide
