entityRef,entityRefID
http://smpdb.ca/pathways/#CompoundReference/PW_C000095,CHEBI:16015
http://smpdb.ca/pathways/#CompoundReference/PW_C000095,HMDB0000148
http://smpdb.ca/pathways/#CompoundReference/PW_C000095,30572
http://smpdb.ca/pathways/#CompoundReference/PW_C000095,C00025
http://smpdb.ca/pathways/#CompoundReference/PW_C006388,20559-16-4
http://smpdb.ca/pathways/#CompoundReference/PW_C006388,C04230
http://smpdb.ca/pathways/#CompoundReference/PW_C006388,HMDB0010379
http://smpdb.ca/pathways/#CompoundReference/PW_C006388,460604
http://smpdb.ca/pathways/#CompoundReference/PW_C006388,405289
http://smpdb.ca/pathways/#CompoundReference/PW_C006388,CHEBI:64489
http://smpdb.ca/pathways/#CompoundReference/PW_C006388, PHOSPHATIDYLCHOLINE
http://smpdb.ca/pathways/#CompoundReference/PW_C008647,HMDB0013912
http://smpdb.ca/pathways/#CompoundReference/PW_C008647,10850461
http://smpdb.ca/pathways/#CompoundReference/PW_C008647,9025755
http://smpdb.ca/pathways/#CompoundReference/PW_C001042,DEOXY-RIBOSE-1P
http://smpdb.ca/pathways/#CompoundReference/PW_C001042,CHEBI:28542
http://smpdb.ca/pathways/#CompoundReference/PW_C001042,C00672
http://smpdb.ca/pathways/#CompoundReference/PW_C001042,HMDB0001351
http://smpdb.ca/pathways/#CompoundReference/PW_C001042,439287
http://smpdb.ca/pathways/#CompoundReference/PW_C001042,17210-42-3
http://smpdb.ca/pathways/#CompoundReference/PW_C001042,388420
http://smpdb.ca/pathways/#CompoundReference/PW_C000262,58
http://smpdb.ca/pathways/#CompoundReference/PW_C000262,2553-59-5
http://smpdb.ca/pathways/#CompoundReference/PW_C000262,HMDB0000362
http://smpdb.ca/pathways/#CompoundReference/PW_C000262,59
http://smpdb.ca/pathways/#CompoundReference/PW_C000262,CHEBI:24344
http://smpdb.ca/pathways/#CompoundReference/PW_C000262,2-PG
http://smpdb.ca/pathways/#CompoundReference/PW_C000072,1190-00-7
http://smpdb.ca/pathways/#CompoundReference/PW_C000072,17215919
http://smpdb.ca/pathways/#CompoundReference/PW_C000072,22833510
http://smpdb.ca/pathways/#CompoundReference/PW_C000072,C01233
http://smpdb.ca/pathways/#CompoundReference/PW_C000072,HMDB0000114
http://smpdb.ca/pathways/#CompoundReference/PW_C104771,C16415
http://smpdb.ca/pathways/#CompoundReference/PW_C104771,CHEBI:80488
http://smpdb.ca/pathways/#CompoundReference/PW_C002955,21231977
http://smpdb.ca/pathways/#CompoundReference/PW_C002955,45479706
http://smpdb.ca/pathways/#CompoundReference/PW_C002955,HMDB0006826
http://smpdb.ca/pathways/#CompoundReference/PW_C002955,C03541
http://smpdb.ca/pathways/#CompoundReference/PW_C002955,CHEBI:27650
http://smpdb.ca/pathways/#CompoundReference/PW_C044516,HMDB0062805
http://smpdb.ca/pathways/#CompoundReference/PW_C044516,25202390
http://smpdb.ca/pathways/#CompoundReference/PW_C045273,CHEBI:52332
http://smpdb.ca/pathways/#CompoundReference/PW_C045273,CPD-160
http://smpdb.ca/pathways/#CompoundReference/PW_C045273,HMDB0113837
http://smpdb.ca/pathways/#CompoundReference/PW_C045273,C04308
http://smpdb.ca/pathways/#CompoundReference/PW_C008977,3269
http://smpdb.ca/pathways/#CompoundReference/PW_C008977,HMDB0014615
http://smpdb.ca/pathways/#CompoundReference/PW_C008977,3386
http://smpdb.ca/pathways/#CompoundReference/PW_C008977,54910-89-3
http://smpdb.ca/pathways/#CompoundReference/PW_C008977,CHEBI:5118
http://smpdb.ca/pathways/#CompoundReference/PW_C057946,CPD1F-134
http://smpdb.ca/pathways/#CompoundReference/PW_C057946,CHEBI:73255
http://smpdb.ca/pathways/#CompoundReference/PW_C057946,C11863
http://smpdb.ca/pathways/#CompoundReference/PW_C057946,25244370
http://smpdb.ca/pathways/#CompoundReference/PW_C000023,CHEBI:15727
http://smpdb.ca/pathways/#CompoundReference/PW_C000023,C00386
http://smpdb.ca/pathways/#CompoundReference/PW_C000023,305-84-0
http://smpdb.ca/pathways/#CompoundReference/PW_C000023,HMDB0000033
http://smpdb.ca/pathways/#CompoundReference/PW_C000023,439224
http://smpdb.ca/pathways/#CompoundReference/PW_C000023,CARNOSINE
http://smpdb.ca/pathways/#CompoundReference/PW_C000023,388363
http://smpdb.ca/pathways/#CompoundReference/PW_C041131,21158453
http://smpdb.ca/pathways/#CompoundReference/PW_C041131,CHEBI:19615
http://smpdb.ca/pathways/#CompoundReference/PW_C042627,
http://smpdb.ca/pathways/#CompoundReference/PW_C057916,DIVINYLCHLOROPHYLLIDE-A
http://smpdb.ca/pathways/#CompoundReference/PW_C057916,391650
http://smpdb.ca/pathways/#CompoundReference/PW_C057916,C11832
http://smpdb.ca/pathways/#CompoundReference/PW_C057916,56927710
http://smpdb.ca/pathways/#CompoundReference/PW_C057916,CHEBI:38259
http://smpdb.ca/pathways/#GenericCompoundReference/398,CHEBI:60430
http://smpdb.ca/pathways/#CompoundReference/PW_C009153,C07108
http://smpdb.ca/pathways/#CompoundReference/PW_C009153,2733526
http://smpdb.ca/pathways/#CompoundReference/PW_C009153,CHEBI:41774
http://smpdb.ca/pathways/#CompoundReference/PW_C009153,HMDB0014813
http://smpdb.ca/pathways/#CompoundReference/PW_C009153,2015313
http://smpdb.ca/pathways/#CompoundReference/PW_C009153,10540-29-1
http://smpdb.ca/pathways/#CompoundReference/PW_C000940,ACETYL-COA
http://smpdb.ca/pathways/#CompoundReference/PW_C000940,C00024
http://smpdb.ca/pathways/#CompoundReference/PW_C000940,444493
http://smpdb.ca/pathways/#CompoundReference/PW_C000940,392413
http://smpdb.ca/pathways/#CompoundReference/PW_C000940,72-89-9
http://smpdb.ca/pathways/#CompoundReference/PW_C000940,CHEBI:15351
http://smpdb.ca/pathways/#CompoundReference/PW_C000940,HMDB0001206
http://smpdb.ca/pathways/#CompoundReference/PW_C096757,7647-63-4
http://smpdb.ca/pathways/#CompoundReference/PW_C096757,15559
http://smpdb.ca/pathways/#CompoundReference/PW_C096757,CHEBI:135995
http://smpdb.ca/pathways/#CompoundReference/PW_C096757,HMDB0240229
http://smpdb.ca/pathways/#CompoundReference/PW_C096757,16406
http://smpdb.ca/pathways/#CompoundReference/PW_C041102,CHEBI:17513
http://smpdb.ca/pathways/#CompoundReference/PW_C041102,C00138
http://smpdb.ca/pathways/#CompoundReference/PW_C040591,62549482
http://smpdb.ca/pathways/#CompoundReference/PW_C040591,138921-77-4
http://smpdb.ca/pathways/#CompoundReference/PW_C040591,HMDB0060856
http://smpdb.ca/pathways/#CompoundReference/PW_C040591,29919005
http://smpdb.ca/pathways/#CompoundReference/PW_C002921,10827
http://smpdb.ca/pathways/#CompoundReference/PW_C002921,11302
http://smpdb.ca/pathways/#CompoundReference/PW_C002921,C05293
http://smpdb.ca/pathways/#CompoundReference/PW_C002921,HMDB0006770
http://smpdb.ca/pathways/#CompoundReference/PW_C002921,CHEBI:428206
http://smpdb.ca/pathways/#CompoundReference/PW_C002921,571-22-2
http://smpdb.ca/pathways/#CompoundReference/PW_C007741,C01230
http://smpdb.ca/pathways/#CompoundReference/PW_C007741,ALL-TRANS-HEXAPRENYL-DIPHOSPHATE
http://smpdb.ca/pathways/#CompoundReference/PW_C007741,4444089
http://smpdb.ca/pathways/#CompoundReference/PW_C007741,5280413
http://smpdb.ca/pathways/#CompoundReference/PW_C007741,HMDB0012188
http://smpdb.ca/pathways/#CompoundReference/PW_C007741,CHEBI:17528
http://smpdb.ca/pathways/#CompoundReference/PW_C008794,1710
http://smpdb.ca/pathways/#CompoundReference/PW_C008794,C07443
http://smpdb.ca/pathways/#CompoundReference/PW_C008794,HMDB0014397
http://smpdb.ca/pathways/#CompoundReference/PW_C008794,57-41-0
http://smpdb.ca/pathways/#CompoundReference/PW_C008794,CHEBI:8107
http://smpdb.ca/pathways/#CompoundReference/PW_C008794,1775
http://smpdb.ca/pathways/#CompoundReference/PW_C102446,30243
http://smpdb.ca/pathways/#CompoundReference/PW_C008657,HMDB0013929
http://smpdb.ca/pathways/#CompoundReference/PW_C008657,56848893
http://smpdb.ca/pathways/#CompoundReference/PW_C008657,28518812
http://smpdb.ca/pathways/#GenericCompoundReference/555,
http://smpdb.ca/pathways/#GenericCompoundReference/321,
http://smpdb.ca/pathways/#CompoundReference/PW_C006391,C04230
http://smpdb.ca/pathways/#CompoundReference/PW_C006391,14863-27-5
http://smpdb.ca/pathways/#CompoundReference/PW_C006391,HMDB0010382
http://smpdb.ca/pathways/#CompoundReference/PW_C006391,405287
http://smpdb.ca/pathways/#CompoundReference/PW_C006391,CHEBI:72998
http://smpdb.ca/pathways/#CompoundReference/PW_C006391,460602
http://smpdb.ca/pathways/#CompoundReference/PW_C006391, PHOSPHATIDYLCHOLINE
http://smpdb.ca/pathways/#CompoundReference/PW_C016723,2216-52-6
http://smpdb.ca/pathways/#CompoundReference/PW_C016723,439263
http://smpdb.ca/pathways/#CompoundReference/PW_C016723,CHEBI:15402
http://smpdb.ca/pathways/#CompoundReference/PW_C016723,C00553
http://smpdb.ca/pathways/#CompoundReference/PW_C016723,HMDB0035763
http://smpdb.ca/pathways/#CompoundReference/PW_C016723,388397
http://smpdb.ca/pathways/#CompoundReference/PW_C009003,5509
http://smpdb.ca/pathways/#CompoundReference/PW_C009003,C07149
http://smpdb.ca/pathways/#CompoundReference/PW_C009003,5308
http://smpdb.ca/pathways/#CompoundReference/PW_C009003,CHEBI:71941
http://smpdb.ca/pathways/#CompoundReference/PW_C009003,26171-23-3
http://smpdb.ca/pathways/#CompoundReference/PW_C009003,HMDB0014643
http://smpdb.ca/pathways/#CompoundReference/PW_C000067,388392
http://smpdb.ca/pathways/#CompoundReference/PW_C000067,L-CYSTATHIONINE
http://smpdb.ca/pathways/#CompoundReference/PW_C000067,25243997
http://smpdb.ca/pathways/#CompoundReference/PW_C000067,CHEBI:17482
http://smpdb.ca/pathways/#CompoundReference/PW_C000067,56-88-2
http://smpdb.ca/pathways/#CompoundReference/PW_C000067,C02291
http://smpdb.ca/pathways/#CompoundReference/PW_C000067,HMDB0000099
http://smpdb.ca/pathways/#CompoundReference/PW_C000032,AMP
http://smpdb.ca/pathways/#CompoundReference/PW_C000032,6083
http://smpdb.ca/pathways/#CompoundReference/PW_C000032,C00020
http://smpdb.ca/pathways/#CompoundReference/PW_C000032,5858
http://smpdb.ca/pathways/#CompoundReference/PW_C000032,61-19-8
http://smpdb.ca/pathways/#CompoundReference/PW_C000032,HMDB0000045
http://smpdb.ca/pathways/#CompoundReference/PW_C000032,CHEBI:16027
http://smpdb.ca/pathways/#CompoundReference/PW_C009284,2581
http://smpdb.ca/pathways/#CompoundReference/PW_C009284,HMDB0014959
http://smpdb.ca/pathways/#CompoundReference/PW_C009284,CHEBI:364453
http://smpdb.ca/pathways/#CompoundReference/PW_C009284,53716-49-7
http://smpdb.ca/pathways/#CompoundReference/PW_C009284,C18364
http://smpdb.ca/pathways/#CompoundReference/PW_C009284,2483
http://smpdb.ca/pathways/#CompoundReference/PW_C104757,CHEBI:75837
http://smpdb.ca/pathways/#CompoundReference/PW_C104757,C05427
http://smpdb.ca/pathways/#CompoundReference/PW_C104757,7791
http://smpdb.ca/pathways/#CompoundReference/PW_C000179,65-71-4
http://smpdb.ca/pathways/#CompoundReference/PW_C000179,HMDB0000262
http://smpdb.ca/pathways/#CompoundReference/PW_C000179,1135
http://smpdb.ca/pathways/#CompoundReference/PW_C000179,CHEBI:17821
http://smpdb.ca/pathways/#CompoundReference/PW_C000179,1103
http://smpdb.ca/pathways/#CompoundReference/PW_C000179,C00178
http://smpdb.ca/pathways/#CompoundReference/PW_C000179,THYMINE
http://smpdb.ca/pathways/#CompoundReference/PW_C000704,HMDB0000883
http://smpdb.ca/pathways/#CompoundReference/PW_C000704,CHEBI:16414
http://smpdb.ca/pathways/#CompoundReference/PW_C000704,6050
http://smpdb.ca/pathways/#CompoundReference/PW_C000704,VAL
http://smpdb.ca/pathways/#CompoundReference/PW_C000704,6287
http://smpdb.ca/pathways/#CompoundReference/PW_C000704,72-18-4
http://smpdb.ca/pathways/#CompoundReference/PW_C000704,C00183
http://smpdb.ca/pathways/#CompoundReference/PW_C041180,HMDB0060381
http://smpdb.ca/pathways/#CompoundReference/PW_C041180,11954066
http://smpdb.ca/pathways/#CompoundReference/PW_C001996,35106-50-4
http://smpdb.ca/pathways/#CompoundReference/PW_C001996,C05258
http://smpdb.ca/pathways/#CompoundReference/PW_C001996,389498
http://smpdb.ca/pathways/#CompoundReference/PW_C001996,HMDB0003932
http://smpdb.ca/pathways/#CompoundReference/PW_C001996,CHEBI:27402
http://smpdb.ca/pathways/#CompoundReference/PW_C001996,440600
http://smpdb.ca/pathways/#CompoundReference/PW_C000135,103-82-2
http://smpdb.ca/pathways/#CompoundReference/PW_C000135,10181341
http://smpdb.ca/pathways/#CompoundReference/PW_C000135,999
http://smpdb.ca/pathways/#CompoundReference/PW_C000135,PHENYLACETATE
http://smpdb.ca/pathways/#CompoundReference/PW_C000135,HMDB0000209
http://smpdb.ca/pathways/#CompoundReference/PW_C000135,CHEBI:30745
http://smpdb.ca/pathways/#CompoundReference/PW_C000135,C07086
http://smpdb.ca/pathways/#CompoundReference/PW_C040952,HMDB0062170
http://smpdb.ca/pathways/#CompoundReference/PW_C040952,CHEBI:28729
http://smpdb.ca/pathways/#CompoundReference/PW_C044503,CHEBI:60899
http://smpdb.ca/pathways/#CompoundReference/PW_C044503,11183027
http://smpdb.ca/pathways/#CompoundReference/PW_C040513,561-27-3
http://smpdb.ca/pathways/#CompoundReference/PW_C040513,HMDB0061331
http://smpdb.ca/pathways/#CompoundReference/PW_C040513,CHEBI:27808
http://smpdb.ca/pathways/#CompoundReference/PW_C040513,5462328
http://smpdb.ca/pathways/#CompoundReference/PW_C040513,4575379
http://smpdb.ca/pathways/#CompoundReference/PW_C040513,C06534
http://smpdb.ca/pathways/#CompoundReference/PW_C040768,45479219
http://smpdb.ca/pathways/#CompoundReference/PW_C040701,135250
http://smpdb.ca/pathways/#CompoundReference/PW_C040701,HMDB0060769
http://smpdb.ca/pathways/#CompoundReference/PW_C040701,119152
http://smpdb.ca/pathways/#CompoundReference/PW_C012734,CHEBI:67262
http://smpdb.ca/pathways/#CompoundReference/PW_C012734,8604661
http://smpdb.ca/pathways/#CompoundReference/PW_C012734,76474-56-1
http://smpdb.ca/pathways/#CompoundReference/PW_C012734,10429233
http://smpdb.ca/pathways/#CompoundReference/PW_C012734,HMDB0031552
http://smpdb.ca/pathways/#GenericCompoundReference/559,C04506
http://smpdb.ca/pathways/#CompoundReference/PW_C017616,2300-11-0
http://smpdb.ca/pathways/#CompoundReference/PW_C017616,C11872
http://smpdb.ca/pathways/#CompoundReference/PW_C017616,HMDB0036727
http://smpdb.ca/pathways/#CompoundReference/PW_C017616,529650
http://smpdb.ca/pathways/#CompoundReference/PW_C017616,24784844
http://smpdb.ca/pathways/#CompoundReference/PW_C040741,CHEBI:29780
http://smpdb.ca/pathways/#CompoundReference/PW_C040741,C00885
http://smpdb.ca/pathways/#CompoundReference/PW_C096761,HMDB0060159
http://smpdb.ca/pathways/#CompoundReference/PW_C096761,CHEBI:31528
http://smpdb.ca/pathways/#CompoundReference/PW_C096761,3191
http://smpdb.ca/pathways/#CompoundReference/PW_C096761,3079
http://smpdb.ca/pathways/#CompoundReference/PW_C096761,90729-43-4
http://smpdb.ca/pathways/#CompoundReference/PW_C002112,C05642
http://smpdb.ca/pathways/#CompoundReference/PW_C002112,52450-38-1
http://smpdb.ca/pathways/#CompoundReference/PW_C002112,171161
http://smpdb.ca/pathways/#CompoundReference/PW_C002112,HMDB0004259
http://smpdb.ca/pathways/#CompoundReference/PW_C002112,149637
http://smpdb.ca/pathways/#CompoundReference/PW_C000899,4-TRIMETHYLAMMONIOBUTANOATE
http://smpdb.ca/pathways/#CompoundReference/PW_C000899,HMDB0001161
http://smpdb.ca/pathways/#CompoundReference/PW_C000899,407-64-7
http://smpdb.ca/pathways/#CompoundReference/PW_C000899,CHEBI:1941
http://smpdb.ca/pathways/#CompoundReference/PW_C000899,C01181
http://smpdb.ca/pathways/#CompoundReference/PW_C000899,131
http://smpdb.ca/pathways/#CompoundReference/PW_C000899,134
http://smpdb.ca/pathways/#CompoundReference/PW_C045258,CHEBI:58729
http://smpdb.ca/pathways/#CompoundReference/PW_C045258,45266745
http://smpdb.ca/pathways/#CompoundReference/PW_C000131,C00166
http://smpdb.ca/pathways/#CompoundReference/PW_C000131,156-06-9
http://smpdb.ca/pathways/#CompoundReference/PW_C000131,997
http://smpdb.ca/pathways/#CompoundReference/PW_C000131,972
http://smpdb.ca/pathways/#CompoundReference/PW_C000131,CHEBI:30851
http://smpdb.ca/pathways/#CompoundReference/PW_C000131,PHENYL-PYRUVATE
http://smpdb.ca/pathways/#CompoundReference/PW_C000131,HMDB0000205
http://smpdb.ca/pathways/#CompoundReference/PW_C042901,CHEBI:47027 
http://smpdb.ca/pathways/#CompoundReference/PW_C002667,CHEBI:78273
http://smpdb.ca/pathways/#CompoundReference/PW_C002667,HMDB0006218
http://smpdb.ca/pathways/#CompoundReference/PW_C002667,4940758
http://smpdb.ca/pathways/#CompoundReference/PW_C002667,514-85-2
http://smpdb.ca/pathways/#CompoundReference/PW_C002667,6436082
http://smpdb.ca/pathways/#CompoundReference/PW_C002667,C16681
http://smpdb.ca/pathways/#GenericCompoundReference/368,
http://smpdb.ca/pathways/#CompoundReference/PW_C042940,CHEBI:128753
http://smpdb.ca/pathways/#CompoundReference/PW_C001329,388325
http://smpdb.ca/pathways/#CompoundReference/PW_C001329,HMDB0001983
http://smpdb.ca/pathways/#CompoundReference/PW_C001329,CH33ADO
http://smpdb.ca/pathways/#CompoundReference/PW_C001329,CHEBI:17319
http://smpdb.ca/pathways/#CompoundReference/PW_C001329,C05198
http://smpdb.ca/pathways/#CompoundReference/PW_C001329,4754-39-6
http://smpdb.ca/pathways/#CompoundReference/PW_C001329,439182
http://smpdb.ca/pathways/#CompoundReference/PW_C096748,6230
http://smpdb.ca/pathways/#CompoundReference/PW_C096748,6475
http://smpdb.ca/pathways/#CompoundReference/PW_C096748,CHEBI:135288
http://smpdb.ca/pathways/#CompoundReference/PW_C096748,77-38-3
http://smpdb.ca/pathways/#CompoundReference/PW_C096748,HMDB0240223
http://smpdb.ca/pathways/#CompoundReference/PW_C042594,
http://smpdb.ca/pathways/#CompoundReference/PW_C000592,510
http://smpdb.ca/pathways/#CompoundReference/PW_C000592,HMDB0000744
http://smpdb.ca/pathways/#CompoundReference/PW_C000592,6915-15-7
http://smpdb.ca/pathways/#CompoundReference/PW_C000592,CHEBI:6650
http://smpdb.ca/pathways/#CompoundReference/PW_C000592,C00711
http://smpdb.ca/pathways/#CompoundReference/PW_C000592,525
http://smpdb.ca/pathways/#CompoundReference/PW_C000592,MAL
http://smpdb.ca/pathways/#CompoundReference/PW_C104775,70788956
http://smpdb.ca/pathways/#CompoundReference/PW_C104775,CHEBI:64981
http://smpdb.ca/pathways/#CompoundReference/PW_C104667,C16497
http://smpdb.ca/pathways/#CompoundReference/PW_C104667,CHEBI:80532
http://smpdb.ca/pathways/#CompoundReference/PW_C104667,47205793
http://smpdb.ca/pathways/#CompoundReference/PW_C000075,740
http://smpdb.ca/pathways/#CompoundReference/PW_C000075,298-12-4
http://smpdb.ca/pathways/#CompoundReference/PW_C000075,HMDB0000119
http://smpdb.ca/pathways/#CompoundReference/PW_C000075,CHEBI:16891
http://smpdb.ca/pathways/#CompoundReference/PW_C000075,C00048
http://smpdb.ca/pathways/#CompoundReference/PW_C000075,760
http://smpdb.ca/pathways/#CompoundReference/PW_C000075,GLYOX
http://smpdb.ca/pathways/#CompoundReference/PW_C009221,721-50-6
http://smpdb.ca/pathways/#CompoundReference/PW_C009221,HMDB0014888
http://smpdb.ca/pathways/#CompoundReference/PW_C009221,CHEBI:8404
http://smpdb.ca/pathways/#CompoundReference/PW_C009221,C07531
http://smpdb.ca/pathways/#CompoundReference/PW_C009221,4906
http://smpdb.ca/pathways/#CompoundReference/PW_C009221,4737
http://smpdb.ca/pathways/#GenericCompoundReference/493,
http://smpdb.ca/pathways/#CompoundReference/PW_C017790,HMDB0036902
http://smpdb.ca/pathways/#CompoundReference/PW_C017790,36434-14-7
http://smpdb.ca/pathways/#CompoundReference/PW_C017790,14833724
http://smpdb.ca/pathways/#CompoundReference/PW_C009517,1265982
http://smpdb.ca/pathways/#CompoundReference/PW_C009517,93957-54-1
http://smpdb.ca/pathways/#CompoundReference/PW_C009517,C07014
http://smpdb.ca/pathways/#CompoundReference/PW_C009517,1548972
http://smpdb.ca/pathways/#CompoundReference/PW_C009517,CHEBI:5136
http://smpdb.ca/pathways/#CompoundReference/PW_C009517,HMDB0015227
http://smpdb.ca/pathways/#CompoundReference/PW_C000126,112072
http://smpdb.ca/pathways/#CompoundReference/PW_C000126,CHEBI:18323
http://smpdb.ca/pathways/#CompoundReference/PW_C000126,584-85-0
http://smpdb.ca/pathways/#CompoundReference/PW_C000126,100482
http://smpdb.ca/pathways/#CompoundReference/PW_C000126,C01262
http://smpdb.ca/pathways/#CompoundReference/PW_C000126,HMDB0000194
http://smpdb.ca/pathways/#CompoundReference/PW_C040066,439230
http://smpdb.ca/pathways/#CompoundReference/PW_C040066,C00418
http://smpdb.ca/pathways/#CompoundReference/PW_C040066,17817-88-8
http://smpdb.ca/pathways/#CompoundReference/PW_C040066,CHEBI:17710
http://smpdb.ca/pathways/#CompoundReference/PW_C040066,HMDB0059629
http://smpdb.ca/pathways/#CompoundReference/PW_C040066,388367
http://smpdb.ca/pathways/#CompoundReference/PW_C007305,152
http://smpdb.ca/pathways/#CompoundReference/PW_C007305,CPD-645
http://smpdb.ca/pathways/#CompoundReference/PW_C007305,C01062
http://smpdb.ca/pathways/#CompoundReference/PW_C007305,157
http://smpdb.ca/pathways/#CompoundReference/PW_C007305,HMDB0011731
http://smpdb.ca/pathways/#CompoundReference/PW_C007305,3470-36-8
http://smpdb.ca/pathways/#CompoundReference/PW_C042914,40480038
http://smpdb.ca/pathways/#CompoundReference/PW_C006741,HMDB0010734
http://smpdb.ca/pathways/#CompoundReference/PW_C006741,15569776
http://smpdb.ca/pathways/#CompoundReference/PW_C006741,21865352
http://smpdb.ca/pathways/#CompoundReference/PW_C006741,CHEBI:38247
http://smpdb.ca/pathways/#CompoundReference/PW_C008527,HMDB0013640
http://smpdb.ca/pathways/#CompoundReference/PW_C008527,53481913
http://smpdb.ca/pathways/#CompoundReference/PW_C040959,
http://smpdb.ca/pathways/#CompoundReference/PW_C000207,CHEBI:16765
http://smpdb.ca/pathways/#CompoundReference/PW_C000207,HMDB0000303
http://smpdb.ca/pathways/#CompoundReference/PW_C000207,TRYPTAMINE
http://smpdb.ca/pathways/#CompoundReference/PW_C000207,1118
http://smpdb.ca/pathways/#CompoundReference/PW_C000207,1150
http://smpdb.ca/pathways/#CompoundReference/PW_C000207,C00398
http://smpdb.ca/pathways/#CompoundReference/PW_C000207,61-54-1
http://smpdb.ca/pathways/#CompoundReference/PW_C044591,14779126
http://smpdb.ca/pathways/#CompoundReference/PW_C007160,2341519
http://smpdb.ca/pathways/#CompoundReference/PW_C007160,3084463
http://smpdb.ca/pathways/#CompoundReference/PW_C007160,CHEBI:75542
http://smpdb.ca/pathways/#CompoundReference/PW_C007160,HMDB0011564
http://smpdb.ca/pathways/#CompoundReference/PW_C007160,32899-41-5
http://smpdb.ca/pathways/#CompoundReference/PW_C007744,CPD0-1110
http://smpdb.ca/pathways/#CompoundReference/PW_C007744,HMDB0012194
http://smpdb.ca/pathways/#CompoundReference/PW_C007744,390205
http://smpdb.ca/pathways/#CompoundReference/PW_C007744,7296-60-8
http://smpdb.ca/pathways/#CompoundReference/PW_C007744,CHEBI:27476
http://smpdb.ca/pathways/#CompoundReference/PW_C007744,441481
http://smpdb.ca/pathways/#CompoundReference/PW_C007744,C08353
http://smpdb.ca/pathways/#CompoundReference/PW_C040060,HMDB0059623
http://smpdb.ca/pathways/#CompoundReference/PW_C040060,C00154
http://smpdb.ca/pathways/#CompoundReference/PW_C040060,CHEBI:15525
http://smpdb.ca/pathways/#CompoundReference/PW_C040060,644109
http://smpdb.ca/pathways/#CompoundReference/PW_C040060,1763-10-6
http://smpdb.ca/pathways/#CompoundReference/PW_C040060,559149
http://smpdb.ca/pathways/#CompoundReference/PW_C040661,HMDB0060599
http://smpdb.ca/pathways/#CompoundReference/PW_C040661,398148
http://smpdb.ca/pathways/#CompoundReference/PW_C040661,452020
http://smpdb.ca/pathways/#CompoundReference/PW_C008934,HMDB0014565
http://smpdb.ca/pathways/#CompoundReference/PW_C008934,C07310
http://smpdb.ca/pathways/#CompoundReference/PW_C008934,5833
http://smpdb.ca/pathways/#CompoundReference/PW_C008934,5628
http://smpdb.ca/pathways/#CompoundReference/PW_C008934,52-01-7
http://smpdb.ca/pathways/#CompoundReference/PW_C008934,CHEBI:9241
http://smpdb.ca/pathways/#CompoundReference/PW_C057923,C16441
http://smpdb.ca/pathways/#CompoundReference/PW_C057923,CPD-4443
http://smpdb.ca/pathways/#CompoundReference/PW_C057923,91819762
http://smpdb.ca/pathways/#CompoundReference/PW_C042656,
http://smpdb.ca/pathways/#CompoundReference/PW_C001068,392800
http://smpdb.ca/pathways/#CompoundReference/PW_C001068,42935-17-1
http://smpdb.ca/pathways/#CompoundReference/PW_C001068,CHEBI:15554
http://smpdb.ca/pathways/#CompoundReference/PW_C001068,C00427
http://smpdb.ca/pathways/#CompoundReference/PW_C001068,PROSTAGLANDIN-H2
http://smpdb.ca/pathways/#CompoundReference/PW_C001068,HMDB0001381
http://smpdb.ca/pathways/#CompoundReference/PW_C001068,445049
http://smpdb.ca/pathways/#CompoundReference/PW_C044608,
http://smpdb.ca/pathways/#CompoundReference/PW_C009580,2754
http://smpdb.ca/pathways/#CompoundReference/PW_C009580,2652
http://smpdb.ca/pathways/#CompoundReference/PW_C009580,CHEBI:31401
http://smpdb.ca/pathways/#CompoundReference/PW_C009580,73963-72-1
http://smpdb.ca/pathways/#CompoundReference/PW_C009580,HMDB0015297
http://smpdb.ca/pathways/#CompoundReference/PW_C104731,126961166
http://smpdb.ca/pathways/#CompoundReference/PW_C009407,CHEBI:291342
http://smpdb.ca/pathways/#CompoundReference/PW_C009407,100643-71-8
http://smpdb.ca/pathways/#CompoundReference/PW_C009407,124087
http://smpdb.ca/pathways/#CompoundReference/PW_C009407,110575
http://smpdb.ca/pathways/#CompoundReference/PW_C009407,HMDB0015102
http://smpdb.ca/pathways/#CompoundReference/PW_C000062,1118-68-9
http://smpdb.ca/pathways/#CompoundReference/PW_C000062,HMDB0000092
http://smpdb.ca/pathways/#CompoundReference/PW_C000062,C01026
http://smpdb.ca/pathways/#CompoundReference/PW_C000062,CHEBI:17724
http://smpdb.ca/pathways/#CompoundReference/PW_C000062,653
http://smpdb.ca/pathways/#CompoundReference/PW_C000062,673
http://smpdb.ca/pathways/#CompoundReference/PW_C000062,DIMETHYL-GLYCINE
http://smpdb.ca/pathways/#CompoundReference/PW_C001477,4446323
http://smpdb.ca/pathways/#CompoundReference/PW_C001477,HMDB0002190
http://smpdb.ca/pathways/#CompoundReference/PW_C001477,CHEBI:34450
http://smpdb.ca/pathways/#CompoundReference/PW_C001477,81246-84-6
http://smpdb.ca/pathways/#CompoundReference/PW_C001477,C14768
http://smpdb.ca/pathways/#CompoundReference/PW_C001477,5283202
http://smpdb.ca/pathways/#CompoundReference/PW_C044603,25245072
http://smpdb.ca/pathways/#CompoundReference/PW_C007743,ARSENATE
http://smpdb.ca/pathways/#CompoundReference/PW_C007743,C01478
http://smpdb.ca/pathways/#CompoundReference/PW_C007743,HMDB0012190
